run,amplitude,horizon,k,t,epsilon_i,w,N,Y,pi,r,i,tr,Pi,AC,A_hh,N_hh,C,R_asset,R_labor,R_goods,R_nkpc,R_fisher,R_taylor,R_fiscal,R_profits,R_wealth,mass_error,min_mass,neg_count,nan_count,hjb_residual,labor_kkt,cfoc
amp1.0_T12.0,1.0,12.0,19,0.9500000000000001,0.0009938441702975688,0.8338824880520509,1.0658366661224967,1.0658366661224967,0.0001875553514913391,0.008458235729713435,0.008645791081204774,0.04873502235336523,0.17705226047181977,1.8746473463619423e-06,10.000000001413511,1.0658366670487918,1.065840667365134,1.4135110859569977e-09,9.26295040670766e-10,-5.875889983581291e-06,-2.236166980751353e-19,0.0,0.0,0.0,0.0,-3.3641287387644984e-14,0.0,0.0,0,0,1.3642420526593924e-12,1.6653345369377348e-16,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,20,1.0,0.001,0.833951357033639,1.0658659736740745,1.0658659736740745,0.00018600166501093218,0.008463614716175663,0.008649616381186595,0.04869590911246466,0.17698375474462877,1.8437679704292275e-06,10.000000000474197,1.0658659745247068,1.0658700338428808,4.741966819210575e-10,8.506322313195369e-10,-5.9039367767039165e-06,-3.7269449679189215e-19,0.0,0.0,0.0,0.0,-3.58293412029264e-15,2.220446049250313e-16,0.0,0,0,9.094947017729282e-13,1.1102230246251565e-16,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,21,1.05,0.0009938441702975688,0.834022113533433,1.0658961327329997,1.0658961327329997,0.0001842405947425208,0.008456578351339025,0.008640818946081546,0.048781358300973104,0.17691337823319045,1.8090707202077476e-06,10.000000001069132,1.0658961336918211,1.0659002305122118,1.06913233821615e-09,9.58821466667814e-10,-5.906849932383215e-06,-8.131516293641283e-20,0.0,0.0,0.0,0.0,3.9929985248712656e-14,2.220446049250313e-16,0.0,0,0,1.3642420526593924e-12,1.6653345369377348e-16,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,22,1.1,0.0009755282581475766,0.8340940461583876,1.0659269075925073,1.0659269075925073,0.00018226637443959307,0.00843727532903757,0.008619541703477163,0.04898973979906411,0.1768418497700198,1.7705595554394877e-06,10.000000000583299,1.0659269085040886,1.0659309169608209,5.832987426401814e-10,9.115812549254088e-10,-5.779927869012835e-06,6.098637220230962e-20,0.0,0.0,0.0,0.0,6.555103275506305e-16,2.220446049250313e-16,0.0,0,0,9.094947017729282e-13,2.220446049250313e-16,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,23,1.1500000000000001,0.0009455032620941839,0.8341662448868209,1.0659578321960308,1.0659578321960308,0.0001800753691516503,0.008406154830340205,0.008586230199491856,0.04931635801019678,0.17677006180725482,1.7282981169918612e-06,10.000000001645102,1.0659578331944595,1.0659617400170778,1.645101832536966e-09,9.984286730713166e-10,-5.636119163969706e-06,4.0657581468206416e-20,0.0,0.0,0.0,0.0,-4.983505470269878e-14,2.220446049250313e-16,0.0,0,0,9.094947017729282e-13,2.220446049250313e-16,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,24,1.2000000000000002,0.0009045084971874736,0.8342379434103775,1.065988630299623,1.065988630299623,0.00017766667217576355,0.008363955716945553,0.008541622389121315,0.04975366722654491,0.1766987852392716,1.6824203487437528e-06,10.000000001387633,1.0659886312353157,1.0659923431630602,1.3876331195206149e-09,9.35692634485008e-10,-5.395283785887918e-06,-2.507217523872729e-19,0.0,0.0,0.0,0.0,4.256262632921712e-14,2.220446049250313e-16,0.0,0,0,1.3642420526593924e-12,4.440892098500626e-16,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,25,1.25,0.0008535533905932737,0.8343083087517316,1.0660189294741131,1.0660189294741131,0.00017504167528071906,0.00831168811190383,0.008486729787184549,0.05029138640299351,0.17662884620818992,1.6331190444992754e-06,10.000000001157629,1.0660189303506598,1.0660223745904287,1.157628659598231e-09,8.765466130711275e-10,-5.07823536005838e-06,-2.981555974335137e-19,0.0,0.0,0.0,0.0,-1.6673743616813126e-14,2.220446049250313e-16,0.0,0,0,9.094947017729282e-13,3.3306690738754696e-16,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,26,1.3,0.0007938926261462367,0.8343765211289003,1.066048346438397,1.066048346438397,0.00017220426986316482,0.008250608644748015,0.00842281291461118,0.0509167701509928,0.17656105513547385,1.580646436815266e-06,10.000000001583839,1.0660483473171278,1.0660514958714078,1.5838388378597301e-09,8.78730865849775e-10,-4.730079447644749e-06,-4.0657581468206416e-19,0.0,0.0,0.0,0.0,-8.398473973561527e-15,2.220446049250313e-16,0.0,0,0,9.094947017729282e-13,1.5543122344752192e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,27,1.35,0.0007269952498697734,0.8344418920984147,1.0660766212378905,1.0660766212378905,0.0001691608086113957,0.008182189537845667,0.008351350346457063,0.051614953563687865,0.1764961029809231,1.5253093370530005e-06,10.000000001441787,1.0660766220828568,1.0660793904079884,1.4417871341265709e-09,8.449663191356649e-10,-4.294479434946792e-06,-1.0842021724855044e-19,0.0,0.0,0.0,0.0,4.042756628324772e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,1.8318679906315083e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,28,1.4000000000000001,0.0006545084971874737,0.834503661872348,1.0661033436089213,1.0661033436089213,0.00016591971272045746,0.008108082237217899,0.008274001949938357,0.05236924925422086,0.17643473197626122,1.4674566611149838e-06,10.000000002779966,1.066103344572078,1.0661057705239845,2.7799664792382828e-09,9.631566655343704e-10,-3.8943717242511765e-06,-6.369687763352339e-19,0.0,0.0,0.0,0.0,-1.2937035747144152e-14,2.220446049250313e-16,0.0,0,0,9.094947017729282e-13,1.1102230246251565e-16,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,29,1.4500000000000002,0.000578217232520115,0.8345613530399021,1.06612839028394,1.06612839028394,0.00016249168695977367,0.008030076959670198,0.008192568646629973,0.05316166318974069,0.1763774308956982,1.4074786239974255e-06,10.000000002042023,1.066128391150943,1.0661303853044866,2.0420234392304337e-09,8.670029139068447e-10,-3.4024991705387517e-06,-6.776263578034403e-20,0.0,0.0,0.0,0.0,-1.5327227199024226e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,1.6653345369377348e-16,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,30,1.5,0.0005000000000000001,0.8346143777273056,1.0661514116804094,1.0661514116804094,0.0001588888736835474,0.00795005832051197,0.008108947194195517,0.05397321134829028,0.1763247688721178,1.3457855583142573e-06,10.000000002574144,1.0661514126408833,1.066153025637236,2.5741435649706546e-09,9.604739226176662e-10,-2.959742384943605e-06,-2.168404344971009e-19,0.0,0.0,0.0,0.0,2.77754470085715e-14,2.220446049250313e-16,0.0,0,0,1.3642420526593924e-12,1.1102230246251565e-16,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,31,1.55,0.0004217827674798847,0.8346624622516452,1.0661723641116598,1.0661723641116598,0.0001551251849384724,0.007869959243619318,0.00802508442855779,0.05478451515592117,0.1762770306884113,1.2828091529907532e-06,10.000000001302228,1.0661723649474952,1.0661735303614859,1.3022276590390902e-09,8.358354008919378e-10,-2.449058979036382e-06,1.8973538018496328e-19,0.0,0.0,0.0,0.0,-3.7919112091272e-14,2.220446049250313e-16,0.0,0,0,9.094947017729282e-13,1.1102230246251565e-16,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,32,1.6,0.00034549150281252644,0.8347052604331977,1.0661910085378148,1.0661910085378148,0.00015121536077600616,0.007791713066870726,0.007942928427646732,0.05557615584925629,0.17623454610399517,1.2189807292113893e-06,10.000000001585105,1.066191009401042,1.0661917891920085,1.5851053802862225e-09,8.632272674446995e-10,-1.999634922944133e-06,-5.692061405548898e-19,0.0,0.0,0.0,0.0,2.6968740876419503e-14,0.0,0.0,0,0,9.094947017729282e-13,2.220446049250313e-16,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,33,1.6500000000000001,0.00027300475013022663,0.8347427247310604,1.0662073793491802,1.0662073793491802,0.00014717518715680114,0.007717206227378824,0.007864381414535625,0.05632926567115644,0.17619737165173127,1.154731150980252e-06,10.000000000954369,1.066207380160277,1.0662077463700352,9.543690282498574e-10,8.110967453234252e-10,-1.5217520060212857e-06,-1.4907779871675686e-19,0.0,0.0,0.0,0.0,-3.230255477912488e-14,2.220446049250313e-16,0.0,0,0,9.094947017729282e-13,1.1102230246251565e-16,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,34,1.7000000000000002,0.00020610737385376316,0.8347747686316269,1.0662213513586316,1.0662213513586316,0.00014302060055719853,0.0076482315578025595,0.007791252158359758,0.05702588670554973,0.17616557899599,1.0904721393022112e-06,10.000000001997478,1.0662213522821324,1.0662214011915871,1.9974777387687936e-09,9.235008313623894e-10,-1.1403050948420526e-06,-1.8973538018496328e-19,0.0,0.0,0.0,0.0,4.253599730742134e-14,2.220446049250313e-16,0.0,0,0,1.3642420526593924e-12,3.3306690738754696e-16,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,35,1.75,0.00014644660940672634,0.8348016216461873,1.0662330931079769,1.0662330931079769,0.00013876780496259648,0.007586444395558221,0.007725212200520817,0.057649523321323184,0.17613895133253277,1.0265960748122555e-06,10.000000001634833,1.0662330939904479,1.0662328089795217,1.6348327136483931e-09,8.824709851751322e-10,-7.424676196042784e-07,-5.149960319306146e-19,0.0,0.0,0.0,0.0,-7.846898400287261e-15,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,3.3306690738754696e-16,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,36,1.8,9.549150281252634e-05,0.8348234387512931,1.0662425718822357,1.0662425718822357,0.0001344323239265159,0.007533321548445981,0.007667753872372497,0.05818542807580279,0.1761173180210465,9.63459438433698e-07,10.000000002915966,1.0662425728619547,1.0662420787893612,2.9159661352196053e-09,9.797189726157285e-10,-4.7036656390200043e-07,-2.439454888092385e-19,0.0,0.0,0.0,0.0,-3.6866355169920366e-15,4.440892098500626e-16,0.0,0,0,1.3642420526593924e-12,6.106226635438361e-16,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,37,1.85,5.449673790581613e-05,0.8348407018917944,1.06625007175069,1.06625007175069,0.0001300292238346001,0.007490125233493313,0.007620154457327913,0.05862109140894518,0.17610021207173274,9.013864350645536e-07,10.000000002263794,1.0662500726426294,1.0662493718229307,2.2637944852021974e-09,8.919394112183454e-10,-2.0145867575783595e-07,2.0328790734103208e-19,0.0,0.0,0.0,0.0,-8.669407943773537e-15,4.440892098500626e-16,0.0,0,0,1.3642420526593924e-12,7.771561172376096e-16,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,38,1.9000000000000001,2.447174185242325e-05,0.8348538305052396,1.0662557050508112,1.0662557050508112,0.00012557213277113437,0.0074578716919081875,0.007583443824679322,0.05894643202987833,0.17608720473585782,8.406552186507615e-07,10.000000002591465,1.0662557059564708,1.0662548965428988,2.5914648205116464e-09,9.056595473566631e-10,-3.21473062531457e-08,-4.0657581468206416e-20,0.0,0.0,0.0,0.0,4.02755608210279e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,1.0547118733938987e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,39,1.9500000000000002,6.155829702431086e-06,0.8348634493315786,1.066259764906459,1.066259764906459,0.00012107342732180111,0.007437306427033528,0.007558379854355329,0.05915413151165738,0.17607767819008568,7.815030887870304e-07,10.000000002325077,1.0662597657506943,1.0662589042822375,2.3250770198046666e-09,8.442353482962517e-10,7.91211326566983e-08,-1.6263032587282567e-19,0.0,0.0,0.0,0.0,-2.2693258642408117e-14,2.220446049250313e-16,0.0,0,0,9.094947017729282e-13,1.3877787807814457e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,40,2.0,1.4997597826618577e-35,0.8348702171309876,1.0662625191301138,1.0662625191301138,0.00011654361604072622,0.0074288856916905595,0.007545429307731286,0.05923976621281321,0.17607097414435005,7.241209718250897e-07,10.000000002188283,1.066262519941039,1.0662616826685847,2.188283332316132e-09,8.109251048438182e-10,1.1234055732719837e-07,-1.2197274440461925e-19,0.0,0.0,0.0,0.0,-9.870423053586343e-15,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,1.6653345369377348e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,41,2.0500000000000003,0.0,0.8348756665176942,1.0662646780539475,1.0662646780539475,0.00011199123645578378,0.007426609501898089,0.007538600738353872,0.05926367004720372,0.17606557562282896,6.686565544841707e-07,10.000000002054609,1.0662646788583952,1.0662638916430662,2.0546089274375845e-09,8.044476196289452e-10,1.1775432681965216e-07,-2.0328790734103208e-19,0.0,0.0,0.0,0.0,3.213294066660194e-14,2.220446049250313e-16,0.0,0,0,9.094947017729282e-13,1.5543122344752192e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,42,2.1,0.0,0.8348809395437279,1.066266755569951,1.066266755569951,0.00010742023252092923,0.007424323999930662,0.007531744232451591,0.05928762860486585,0.17606034968719309,6.151882747581524e-07,10.000000002434925,1.0662667564355195,1.0662660388175422,2.4349251503963387e-09,8.65568505759029e-10,1.0156413399997324e-07,-1.7618285302889447e-19,0.0,0.0,0.0,0.0,-2.7917742826237828e-14,4.440892098500626e-16,0.0,0,0,1.3642420526593924e-12,1.609823385706477e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,43,2.15,0.0,0.8348860714172048,1.066268796710396,1.066268796710396,0.00010283112400600614,0.0074220294456732,0.007524860569679206,0.05931165055731191,0.1760552662009918,5.637491114764596e-07,10.000000002231793,1.0662687975452556,1.0662681239877645,2.231793416740402e-09,8.348595148532922e-10,1.0897352012410453e-07,2.710505431213761e-20,0.0,0.0,0.0,0.0,-3.750600480553366e-15,2.220446049250313e-16,0.0,0,0,1.3642420526593924e-12,1.4988010832439613e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,44,2.2,0.0,0.834891032136179,1.0662707632415407,1.0662707632415407,9.822432531639475e-05,0.007419726046328394,0.0075179503716447885,0.05933572424562024,0.1760503508121992,5.1436998030233e-07,10.00000000259835,1.0662707640915807,1.0662701467910014,2.5983499796211618e-09,8.500400383582019e-10,1.0208055897905789e-07,-2.439454888092385e-19,0.0,0.0,0.0,0.0,2.969174046712174e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,1.609823385706477e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,45,2.25,0.0,0.8348958342474713,1.066272671269699,1.066272671269699,9.360034107051608e-05,0.007417414054205455,0.007511014395275971,0.0593598511701947,0.1760455927726889,4.670820151007848e-07,10.000000002802409,1.0662726721374993,1.0662721069802124,2.8024089715472655e-09,8.678002760831305e-10,9.72074715922855e-08,-2.710505431213761e-19,0.0,0.0,0.0,0.0,-1.5481588206930804e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,1.5543122344752192e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,46,2.3000000000000003,0.0,0.8349004713755298,1.0662745127881228,1.0662745127881228,8.895963849863763e-05,0.007415093702919516,0.007504053341418153,0.05938402697218241,0.17604099753052238,4.2191508332271803e-07,10.000000002925248,1.0662745136754583,1.0662740042679957,2.9252475997054717e-09,8.873355383798298e-10,8.660504379549912e-08,-9.486769009248164e-20,0.0,0.0,0.0,0.0,-1.330629674294479e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,1.6653345369377348e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,47,2.35,0.0,0.8349049579295535,1.0662763063063923,1.0662763063063923,8.430270419129763e-05,0.007412765235765845,0.007497067939957143,0.059408253841044256,0.1760365527499711,3.7889840297939467e-07,10.000000002662153,1.0662763071547294,1.0662758384277864,2.66215316457874e-09,8.483371782830318e-10,8.898020287933453e-08,-5.421010862427522e-20,0.0,0.0,0.0,0.0,1.3401065700759357e-14,4.440892098500626e-16,0.0,0,0,1.3642420526593924e-12,1.7208456881689926e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,48,2.4000000000000004,0.0,0.8349092760257676,1.0662780291177607,1.0662780291177607,7.962998175473275e-05,0.007410428874547563,0.0074900588563022955,0.05943252385445817,0.17603227372493863,3.380599301082186e-07,10.00000000264037,1.0662780299394594,1.0662776091572015,2.6403697006571747e-09,8.216987090747807e-10,8.190062910878446e-08,-1.3552527156068805e-20,0.0,0.0,0.0,0.0,1.7567052885651685e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.1094237467877974e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,49,2.45,0.0,0.8349134384932874,1.0662796977304256,1.0662796977304256,7.494196866830746e-05,0.00740808486800435,0.007483026836672658,0.059456838644110416,0.17602814947547055,2.99427262297628e-07,10.000000002371081,1.0662796984831857,1.0662793162390756,2.3710811092314543e-09,7.527600764944964e-10,8.206408776786018e-08,-1.3552527156068805e-20,0.0,0.0,0.0,0.0,1.944782829395986e-14,4.440892098500626e-16,0.0,0,0,1.3642420526593924e-12,1.887379141862766e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,50,2.5,0.0,0.8349174514358109,1.0662813199705437,1.0662813199705437,7.023912417277963e-05,0.0074057334457565864,0.007475972569929366,0.05948119786994692,0.17602417476033758,2.6302678738092187e-07,10.000000002197222,1.066281320684355,1.0662809594466567,2.197221959931994e-09,7.138114543892016e-10,9.749709958546883e-08,-2.0328790734103208e-19,0.0,0.0,0.0,0.0,-2.0007142148482004e-14,4.440892098500626e-16,0.0,0,0,1.3642420526593924e-12,2.0539125955565396e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,51,2.5500000000000003,0.0,0.8349212785519685,1.066282849713572,1.066282849713572,6.552188942743353e-05,0.0074033748283839134,0.007468896717811347,0.05950558774329465,0.1760203806487755,2.288839044474547e-07,10.000000002865534,1.0662828504886526,1.0662825384499675,2.865533588192193e-09,7.750806663153753e-10,8.237969999921075e-08,-1.7618285302889447e-19,0.0,0.0,0.0,0.0,-5.01485957007071e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.0539125955565396e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,52,2.6,0.0,0.8349249653722229,1.066284345202892,1.066284345202892,6.07908147162418e-05,0.007401009291028317,0.007461800105744559,0.05953002008903703,0.17601672818349964,1.970239243150236e-07,10.000000002839503,1.0662843459738118,1.0662840531355982,2.8395028550676216e-09,7.709197724636851e-10,9.504336959049441e-08,0.0,0.0,0.0,0.0,0.0,1.4123984710197497e-14,4.440892098500626e-16,0.0,0,0,1.3642420526593924e-12,1.887379141862766e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,53,2.6500000000000004,0.0,0.8349284668292752,1.0662857490979936,1.0662857490979936,5.604631400693122e-05,0.007398637040673662,0.007454683354680593,0.05955447844770734,0.17601325593143055,1.6747027002424817e-07,10.0000000034876,1.0662857499333978,1.0662855031652723,3.4875995424954453e-09,8.354041902691733e-10,7.846245127466557e-08,-1.0842021724855044e-19,0.0,0.0,0.0,0.0,2.247228447537018e-14,2.220446049250313e-16,0.0,0,0,9.094947017729282e-13,2.0539125955565396e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,54,2.7,0.0,0.834931825363176,1.0662871157381233,1.0662871157381233,5.128893667610907e-05,0.007396258352008251,0.00744754728868436,0.05957897366558762,0.17600992758730938,1.4024634653939297e-07,10.000000003338272,1.0662871165146546,1.0662868884310281,3.3382718811481027e-09,7.765312837193505e-10,8.706074860700771e-08,-6.776263578034403e-20,0.0,0.0,0.0,0.0,2.7684455764762127e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.1094237467877974e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,55,2.75,0.0,0.834935005558517,1.0662883999742545,1.0662883999742545,4.651910505491922e-05,0.007393873436197657,0.007440392541252575,0.05960349231194639,0.17600677344091653,1.1537385156989815e-07,10.000000003628982,1.0662884007937747,1.0662882086326557,3.6289815597001507e-09,8.195202294558612e-10,7.596774721763294e-08,-6.776263578034403e-20,0.0,0.0,0.0,0.0,-2.8262919340155796e-14,4.440892098500626e-16,0.0,0,0,1.3642420526593924e-12,1.942890293094024e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,56,2.8000000000000003,0.0,0.834938026009436,1.0662896257852328,1.0662896257852328,4.17373479318959e-05,0.007391482557636144,0.00743321990556804,0.059628037719757915,0.17600377760361272,9.287415761614474e-08,10.000000003366882,1.0662896265742414,1.0662894636140918,3.366881884403483e-09,7.890086362039028e-10,6.929698334436504e-08,-9.486769009248164e-20,0.0,0.0,0.0,0.0,2.2005071901334784e-14,4.440892098500626e-16,0.0,0,0,1.3642420526593924e-12,2.4424906541753444e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,57,2.85,0.0,0.8349409039530742,1.0662908151807318,1.0662908151807318,3.694413857755393e-05,0.007389085952958974,0.007426030091536528,0.059652613035989344,0.17600092530948727,7.276738393686094e-08,10.000000002756291,1.0662908159273723,1.0662906532239917,2.7562911952827562e-09,7.466405271827625e-10,8.918935608220374e-08,-1.3552527156068805e-20,0.0,0.0,0.0,0.0,-5.567742041067206e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.3869795029440866e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,58,2.9000000000000004,0.0,0.8349435900859491,1.066291905493556,1.066291905493556,3.2139898787620255e-05,0.0073866838330640065,0.007418823731851627,0.0596772004172165,0.17599825876863637,5.5072542440425514e-08,10.000000003109065,1.0662919062553087,1.0662917771458305,3.1090650054466096e-09,7.617526609493552e-10,7.327518311827182e-08,-1.3552527156068805e-20,0.0,0.0,0.0,0.0,5.426541775814856e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.4424906541753444e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,59,2.95,0.0,0.8349461305596653,1.0662929557225713,1.0662929557225713,2.7325198479166892e-05,0.00738427648290978,0.007411601681388947,0.05970181178444062,0.17599573849072198,3.980825996443872e-08,10.00000000262795,1.0662929564223262,1.0662928353134937,2.627949413636088e-09,6.997549206744225e-10,8.060081763303327e-08,-1.3552527156068805e-20,0.0,0.0,0.0,0.0,1.0197150554638401e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.3869795029440866e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,60,3.0,0.0,0.834948521124704,1.0662939604607498,1.0662939604607498,2.2500469399410784e-05,0.007381864118369902,0.0074043645877693125,0.059726443621936964,0.17599336809815108,2.6991692050862584e-08,10.000000002457167,1.0662939611503675,1.0662938275406872,2.4571669143824693e-09,6.896176962811751e-10,1.0592837046133587e-07,-2.710505431213761e-20,0.0,0.0,0.0,0.0,7.438400032573167e-15,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.4980018054066022e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,61,3.0500000000000003,0.0,0.8349507035862769,1.066294845749496,1.066294845749496,1.7666156259998694e-05,0.007379446961800196,0.007397113118060195,0.05975107513534239,0.1759911974213718,1.6639161970103502e-08,10.0000000034849,1.0662948465218383,1.0662947535066234,3.484899480099557e-09,7.723421902028349e-10,7.560371070340567e-08,2.710505431213761e-20,0.0,0.0,0.0,0.0,-2.551863105863198e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.4424906541753444e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,62,3.1,0.0,0.834952771308545,1.0662957307591645,1.0662957307591645,1.2822878579298176e-05,0.007377025322959846,0.007389848201539144,0.0597757330851767,0.1759891465609815,8.766348557137603e-09,10.000000002925853,1.0662957314643773,1.0662956132864139,2.925853337387707e-09,7.052127770634797e-10,1.0870640208097697e-07,1.3552527156068805e-20,0.0,0.0,0.0,0.0,-3.091524144294795e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.4424906541753444e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,63,3.1500000000000004,0.0,0.8349546332521381,1.0662964994253255,1.0662964994253255,7.970976092953087e-06,0.007374599371716673,0.007382570347809626,0.05980038667518997,0.17598729342217886,3.3874352374991e-09,10.000000003927827,1.0662965002527185,1.0662964064905402,3.927826952576652e-09,8.273930429680831e-10,8.954734996328315e-08,0.0,0.0,0.0,0.0,0.0,6.746562494793873e-14,4.440892098500626e-16,0.0,0,0,1.3642420526593924e-12,2.55351295663786e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,64,3.2,0.0,0.8349563440389234,1.0662972217066573,1.0662972217066573,3.1110618245852394e-06,0.0073721694145824895,0.007375280476407075,0.05982505033843287,0.1759855912955865,5.160188486226428e-10,10.00000000387887,1.0662972225100424,1.0662971331067412,3.878870558082781e-09,8.033851361943789e-10,8.80838972218416e-08,1.3552527156068805e-20,0.0,0.0,0.0,0.0,-4.473771334062549e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.886579864025407e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,65,3.25,0.0,0.8349579016626307,1.0662978950441664,1.0662978950441664,-1.7564147612725016e-06,0.0073697356762895605,0.007367979261528288,0.059849721186107985,0.17598404188633313,1.6447606716925278e-10,10.000000003645505,1.0662978957896958,1.066297792987322,3.645505231020252e-09,7.455294159797177e-10,1.0189236824169283e-07,1.3552527156068805e-20,0.0,0.0,0.0,0.0,3.021103032082022e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.942091015256665e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,66,3.3000000000000003,0.0,0.8349592710394973,1.0662984747866002,1.0662984747866002,-6.630997956545218e-06,0.007367298384691924,0.0073606673867353785,0.05987438573583288,0.17598267522398836,2.3442643356709997e-09,10.000000003977897,1.0662984755548088,1.0662983859045472,3.977897122808827e-09,7.682086078375505e-10,8.653778871523836e-08,1.3552527156068805e-20,0.0,0.0,0.0,0.0,1.3589147778510398e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.942091015256665e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,67,3.35,0.0,0.834960500852216,1.0662990231625584,1.0662990231625584,-1.151212657401527e-05,0.007364857820383189,0.007353345693809174,0.059899056761873876,0.17598144965873977,7.0657802679592504e-09,10.00000000341334,1.0662990238500973,1.0662989118522703,3.4133407211811573e-09,6.875389146898669e-10,1.0424450782989524e-07,0.0,0.0,0.0,0.0,0.0,-5.4892321665488044e-15,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.7755575615628914e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,68,3.4000000000000004,0.0,0.8349615494430237,1.066299487070155,1.066299487070155,-1.6399385193950043e-05,0.007362414191073222,0.007346014805879272,0.059923718873427484,0.1759804008372365,1.4338520391775609e-08,10.000000003587498,1.0662994877585172,1.0662993706002935,3.5874982984296366e-09,6.88362256084929e-10,1.0213134114124392e-07,-1.3552527156068805e-20,0.0,0.0,0.0,0.0,2.111304964612002e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.831068712794149e-15,2.220446049250313e-16
amp1.0_T12.0,1.0,12.0,69,3.45,0.0,0.8349624379986685,1.0662998936485326,1.0662998936485326,-2.1292233215618003e-05,0.007359967767062388,0.00733867553384677,0.05994837615515107,0.17597951063918973,2.4170843087089448e-08,10.0000000035045,1.066299894326487,1.06629976208455,3.5044998014654993e-09,6.77954359318278e-10,1.0739313951008205e-07,-2.710505431213761e-20,0.0,0.0,0.0,0.0,-5.5137603348771576e-14,4.440892098500626e-16,0.0,0,0,1.3642420526593924e-12,3.0531133177191805e-15,2.220446049250313e-16
