variant,boundary,direction,kind,max,count_above_threshold,share_above_threshold,argmax_index,argmax_physical,value_at_argmax,quantiles_q50_q90_q95_q99,b_index,a_index,z_index,b,a,z,rate
G3_B_WIDE_3,upper_a,a_forward,offending,1.167396072e-01,,,,,,,66,19,0,2.231578947e+01,1.000000000e+01,8.000000000e-01,1.167396072e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.125166920e-01,,,,,,,66,19,1,2.231578947e+01,1.000000000e+01,1.300000000e+00,1.125166920e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.143920541e-01,,,,,,,67,19,0,2.268421053e+01,1.000000000e+01,8.000000000e-01,1.143920541e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.103506354e-01,,,,,,,67,19,1,2.268421053e+01,1.000000000e+01,1.300000000e+00,1.103506354e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.121444260e-01,,,,,,,68,19,0,2.305263158e+01,1.000000000e+01,8.000000000e-01,1.121444260e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.082698156e-01,,,,,,,68,19,1,2.305263158e+01,1.000000000e+01,1.300000000e+00,1.082698156e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.099868172e-01,,,,,,,69,19,0,2.342105263e+01,1.000000000e+01,8.000000000e-01,1.099868172e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.062590728e-01,,,,,,,69,19,1,2.342105263e+01,1.000000000e+01,1.300000000e+00,1.062590728e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.079043909e-01,,,,,,,70,19,0,2.378947368e+01,1.000000000e+01,8.000000000e-01,1.079043909e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.042923744e-01,,,,,,,70,19,1,2.378947368e+01,1.000000000e+01,1.300000000e+00,1.042923744e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.058718867e-01,,,,,,,71,19,0,2.415789474e+01,1.000000000e+01,8.000000000e-01,1.058718867e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.023209340e-01,,,,,,,71,19,1,2.415789474e+01,1.000000000e+01,1.300000000e+00,1.023209340e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.038420677e-01,,,,,,,72,19,0,2.452631579e+01,1.000000000e+01,8.000000000e-01,1.038420677e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.002485530e-01,,,,,,,72,19,1,2.452631579e+01,1.000000000e+01,1.300000000e+00,1.002485530e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.017211600e-01,,,,,,,73,19,0,2.489473684e+01,1.000000000e+01,8.000000000e-01,1.017211600e-01
G3_B_WIDE_3,upper_a,a_forward,offending,9.788063601e-02,,,,,,,73,19,1,2.489473684e+01,1.000000000e+01,1.300000000e+00,9.788063601e-02
G3_B_WIDE_3,upper_a,a_forward,offending,9.931531878e-02,,,,,,,74,19,0,2.526315789e+01,1.000000000e+01,8.000000000e-01,9.931531878e-02
G3_B_WIDE_3,upper_a,a_forward,offending,9.481971109e-02,,,,,,,74,19,1,2.526315789e+01,1.000000000e+01,1.300000000e+00,9.481971109e-02
G3_B_WIDE_3,upper_a,a_forward,offending,9.620764555e-02,,,,,,,75,19,0,2.563157895e+01,1.000000000e+01,8.000000000e-01,9.620764555e-02
G3_B_WIDE_3,upper_a,a_forward,offending,9.025543417e-02,,,,,,,75,19,1,2.563157895e+01,1.000000000e+01,1.300000000e+00,9.025543417e-02
G3_B_WIDE_3,upper_a,a_forward,offending,9.144748793e-02,,,,,,,76,19,0,2.600000000e+01,1.000000000e+01,8.000000000e-01,9.144748793e-02
G3_B_WIDE_3,upper_a,a_forward,offending,8.256112702e-02,,,,,,,76,19,1,2.600000000e+01,1.000000000e+01,1.300000000e+00,8.256112702e-02
G3_B_WIDE_3,upper_a,a_forward,offending,8.265331449e-02,,,,,,,77,19,0,2.636842105e+01,1.000000000e+01,8.000000000e-01,8.265331449e-02
G3_B_WIDE_3,upper_a,a_forward,offending,6.859870110e-02,,,,,,,77,19,1,2.636842105e+01,1.000000000e+01,1.300000000e+00,6.859870110e-02
G3_B_WIDE_3,upper_a,a_forward,offending,6.310666616e-02,,,,,,,78,19,0,2.673684211e+01,1.000000000e+01,8.000000000e-01,6.310666616e-02
G3_B_WIDE_3,upper_a,a_forward,offending,4.285308495e-02,,,,,,,78,19,1,2.673684211e+01,1.000000000e+01,1.300000000e+00,4.285308495e-02
G3_B_WIDE_3,upper_a,a_forward,offending,1.259838927e-02,,,,,,,79,19,0,2.710526316e+01,1.000000000e+01,8.000000000e-01,1.259838927e-02
G4_BASE_B_FINE,lower_a,a_backward,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
G4_BASE_B_FINE,upper_a,a_forward,3.564482047e-01,56,7.179487179e-01,"(33, 19, 1)","(4.078947368421052, 10.0, 1.3)",3.564482047e-01,0.3007593313104657/0.35069204544764415/0.3534616232422136/0.35603216189405185,,,,,,,
G4_BASE_B_FINE,upper_a,a_forward,offending,3.792951321e-02,,,,,,,10,19,1,-1.578947368e-01,1.000000000e+01,1.300000000e+00,3.792951321e-02
G4_BASE_B_FINE,upper_a,a_forward,offending,1.211312911e-01,,,,,,,11,19,1,2.631578947e-02,1.000000000e+01,1.300000000e+00,1.211312911e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,5.106451779e-03,,,,,,,12,19,0,2.105263158e-01,1.000000000e+01,8.000000000e-01,5.106451779e-03
G4_BASE_B_FINE,upper_a,a_forward,offending,1.502249183e-01,,,,,,,12,19,1,2.105263158e-01,1.000000000e+01,1.300000000e+00,1.502249183e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,5.156375660e-02,,,,,,,13,19,0,3.947368421e-01,1.000000000e+01,8.000000000e-01,5.156375660e-02
G4_BASE_B_FINE,upper_a,a_forward,offending,1.737998915e-01,,,,,,,13,19,1,3.947368421e-01,1.000000000e+01,1.300000000e+00,1.737998915e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,9.047102346e-02,,,,,,,14,19,0,5.789473684e-01,1.000000000e+01,8.000000000e-01,9.047102346e-02
G4_BASE_B_FINE,upper_a,a_forward,offending,1.949042369e-01,,,,,,,14,19,1,5.789473684e-01,1.000000000e+01,1.300000000e+00,1.949042369e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,1.236050883e-01,,,,,,,15,19,0,7.631578947e-01,1.000000000e+01,8.000000000e-01,1.236050883e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,2.141596985e-01,,,,,,,15,19,1,7.631578947e-01,1.000000000e+01,1.300000000e+00,2.141596985e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,1.521703360e-01,,,,,,,16,19,0,9.473684211e-01,1.000000000e+01,8.000000000e-01,1.521703360e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,2.313408856e-01,,,,,,,16,19,1,9.473684211e-01,1.000000000e+01,1.300000000e+00,2.313408856e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,1.770531393e-01,,,,,,,17,19,0,1.131578947e+00,1.000000000e+01,8.000000000e-01,1.770531393e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,2.468133298e-01,,,,,,,17,19,1,1.131578947e+00,1.000000000e+01,1.300000000e+00,2.468133298e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,1.989076692e-01,,,,,,,18,19,0,1.315789474e+00,1.000000000e+01,8.000000000e-01,1.989076692e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,2.607396905e-01,,,,,,,18,19,1,1.315789474e+00,1.000000000e+01,1.300000000e+00,2.607396905e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,2.182257463e-01,,,,,,,19,19,0,1.500000000e+00,1.000000000e+01,8.000000000e-01,2.182257463e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,2.732456983e-01,,,,,,,19,19,1,1.500000000e+00,1.000000000e+01,1.300000000e+00,2.732456983e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,2.353915957e-01,,,,,,,20,19,0,1.684210526e+00,1.000000000e+01,8.000000000e-01,2.353915957e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,2.845059903e-01,,,,,,,20,19,1,1.684210526e+00,1.000000000e+01,1.300000000e+00,2.845059903e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,2.507087240e-01,,,,,,,21,19,0,1.868421053e+00,1.000000000e+01,8.000000000e-01,2.507087240e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,2.946504991e-01,,,,,,,21,19,1,1.868421053e+00,1.000000000e+01,1.300000000e+00,2.946504991e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,2.644201596e-01,,,,,,,22,19,0,2.052631579e+00,1.000000000e+01,8.000000000e-01,2.644201596e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.037875671e-01,,,,,,,22,19,1,2.052631579e+00,1.000000000e+01,1.300000000e+00,3.037875671e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,2.767236389e-01,,,,,,,23,19,0,2.236842105e+00,1.000000000e+01,8.000000000e-01,2.767236389e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.120146696e-01,,,,,,,23,19,1,2.236842105e+00,1.000000000e+01,1.300000000e+00,3.120146696e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,2.877820668e-01,,,,,,,24,19,0,2.421052632e+00,1.000000000e+01,8.000000000e-01,2.877820668e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.194161655e-01,,,,,,,24,19,1,2.421052632e+00,1.000000000e+01,1.300000000e+00,3.194161655e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,2.977310955e-01,,,,,,,25,19,0,2.605263158e+00,1.000000000e+01,8.000000000e-01,2.977310955e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.260646838e-01,,,,,,,25,19,1,2.605263158e+00,1.000000000e+01,1.300000000e+00,3.260646838e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.066847696e-01,,,,,,,26,19,0,2.789473684e+00,1.000000000e+01,8.000000000e-01,3.066847696e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.320227992e-01,,,,,,,26,19,1,2.789473684e+00,1.000000000e+01,1.300000000e+00,3.320227992e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.147396326e-01,,,,,,,27,19,0,2.973684211e+00,1.000000000e+01,8.000000000e-01,3.147396326e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.373438129e-01,,,,,,,27,19,1,2.973684211e+00,1.000000000e+01,1.300000000e+00,3.373438129e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.219776063e-01,,,,,,,28,19,0,3.157894737e+00,1.000000000e+01,8.000000000e-01,3.219776063e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.420713830e-01,,,,,,,28,19,1,3.157894737e+00,1.000000000e+01,1.300000000e+00,3.420713830e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.284676503e-01,,,,,,,29,19,0,3.342105263e+00,1.000000000e+01,8.000000000e-01,3.284676503e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.462367902e-01,,,,,,,29,19,1,3.342105263e+00,1.000000000e+01,1.300000000e+00,3.462367902e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.342657051e-01,,,,,,,30,19,0,3.526315789e+00,1.000000000e+01,8.000000000e-01,3.342657051e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.498507127e-01,,,,,,,30,19,1,3.526315789e+00,1.000000000e+01,1.300000000e+00,3.498507127e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.394113403e-01,,,,,,,31,19,0,3.710526316e+00,1.000000000e+01,8.000000000e-01,3.394113403e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.528816789e-01,,,,,,,31,19,1,3.710526316e+00,1.000000000e+01,1.300000000e+00,3.528816789e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.439169245e-01,,,,,,,32,19,0,3.894736842e+00,1.000000000e+01,8.000000000e-01,3.439169245e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.552014564e-01,,,,,,,32,19,1,3.894736842e+00,1.000000000e+01,1.300000000e+00,3.552014564e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.477384718e-01,,,,,,,33,19,0,4.078947368e+00,1.000000000e+01,8.000000000e-01,3.477384718e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.564482047e-01,,,,,,,33,19,1,4.078947368e+00,1.000000000e+01,1.300000000e+00,3.564482047e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.506986899e-01,,,,,,,34,19,0,4.263157895e+00,1.000000000e+01,8.000000000e-01,3.506986899e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.556917632e-01,,,,,,,34,19,1,4.263157895e+00,1.000000000e+01,1.300000000e+00,3.556917632e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.522641302e-01,,,,,,,35,19,0,4.447368421e+00,1.000000000e+01,8.000000000e-01,3.522641302e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.506786405e-01,,,,,,,35,19,1,4.447368421e+00,1.000000000e+01,1.300000000e+00,3.506786405e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.506854010e-01,,,,,,,36,19,0,4.631578947e+00,1.000000000e+01,8.000000000e-01,3.506854010e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.365086862e-01,,,,,,,36,19,1,4.631578947e+00,1.000000000e+01,1.300000000e+00,3.365086862e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.382761150e-01,,,,,,,37,19,0,4.815789474e+00,1.000000000e+01,8.000000000e-01,3.382761150e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,3.049254840e-01,,,,,,,37,19,1,4.815789474e+00,1.000000000e+01,1.300000000e+00,3.049254840e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,2.777721278e-01,,,,,,,38,19,0,5.000000000e+00,1.000000000e+01,8.000000000e-01,2.777721278e-01
G4_BASE_B_FINE,upper_a,a_forward,offending,2.492495117e-01,,,,,,,38,19,1,5.000000000e+00,1.000000000e+01,1.300000000e+00,2.492495117e-01
G5_WIDE1_B_FINE,lower_a,a_backward,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
G5_WIDE1_B_FINE,upper_a,a_forward,3.661852461e-01,136,8.607594937e-01,"(44, 19, 0)","(6.105263157894736, 10.0, 0.8)",3.661852461e-01,0.3290679988737233/0.3643172310300601/0.36534676245575437/0.36609233557547394,,,,,,,
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.792951924e-02,,,,,,,10,19,1,-1.578947368e-01,1.000000000e+01,1.300000000e+00,3.792951924e-02
G5_WIDE1_B_FINE,upper_a,a_forward,offending,1.211313002e-01,,,,,,,11,19,1,2.631578947e-02,1.000000000e+01,1.300000000e+00,1.211313002e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,5.106456584e-03,,,,,,,12,19,0,2.105263158e-01,1.000000000e+01,8.000000000e-01,5.106456584e-03
G5_WIDE1_B_FINE,upper_a,a_forward,offending,1.502249300e-01,,,,,,,12,19,1,2.105263158e-01,1.000000000e+01,1.300000000e+00,1.502249300e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,5.156376324e-02,,,,,,,13,19,0,3.947368421e-01,1.000000000e+01,8.000000000e-01,5.156376324e-02
G5_WIDE1_B_FINE,upper_a,a_forward,offending,1.737999078e-01,,,,,,,13,19,1,3.947368421e-01,1.000000000e+01,1.300000000e+00,1.737999078e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,9.047103273e-02,,,,,,,14,19,0,5.789473684e-01,1.000000000e+01,8.000000000e-01,9.047103273e-02
G5_WIDE1_B_FINE,upper_a,a_forward,offending,1.949042601e-01,,,,,,,14,19,1,5.789473684e-01,1.000000000e+01,1.300000000e+00,1.949042601e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,1.236051014e-01,,,,,,,15,19,0,7.631578947e-01,1.000000000e+01,8.000000000e-01,1.236051014e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.141597316e-01,,,,,,,15,19,1,7.631578947e-01,1.000000000e+01,1.300000000e+00,2.141597316e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,1.521703545e-01,,,,,,,16,19,0,9.473684211e-01,1.000000000e+01,8.000000000e-01,1.521703545e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.313409335e-01,,,,,,,16,19,1,9.473684211e-01,1.000000000e+01,1.300000000e+00,2.313409335e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,1.770531660e-01,,,,,,,17,19,0,1.131578947e+00,1.000000000e+01,8.000000000e-01,1.770531660e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.468134007e-01,,,,,,,17,19,1,1.131578947e+00,1.000000000e+01,1.300000000e+00,2.468134007e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,1.989077085e-01,,,,,,,18,19,0,1.315789474e+00,1.000000000e+01,8.000000000e-01,1.989077085e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.607397978e-01,,,,,,,18,19,1,1.315789474e+00,1.000000000e+01,1.300000000e+00,2.607397978e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.182258052e-01,,,,,,,19,19,0,1.500000000e+00,1.000000000e+01,8.000000000e-01,2.182258052e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.732458647e-01,,,,,,,19,19,1,1.500000000e+00,1.000000000e+01,1.300000000e+00,2.732458647e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.353916863e-01,,,,,,,20,19,0,1.684210526e+00,1.000000000e+01,8.000000000e-01,2.353916863e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.845062557e-01,,,,,,,20,19,1,1.684210526e+00,1.000000000e+01,1.300000000e+00,2.845062557e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.507088675e-01,,,,,,,21,19,0,1.868421053e+00,1.000000000e+01,8.000000000e-01,2.507088675e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.946509355e-01,,,,,,,21,19,1,1.868421053e+00,1.000000000e+01,1.300000000e+00,2.946509355e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.644203937e-01,,,,,,,22,19,0,2.052631579e+00,1.000000000e+01,8.000000000e-01,2.644203937e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.037883078e-01,,,,,,,22,19,1,2.052631579e+00,1.000000000e+01,1.300000000e+00,3.037883078e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.767240336e-01,,,,,,,23,19,0,2.236842105e+00,1.000000000e+01,8.000000000e-01,2.767240336e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.120159684e-01,,,,,,,23,19,1,2.236842105e+00,1.000000000e+01,1.300000000e+00,3.120159684e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.877827555e-01,,,,,,,24,19,0,2.421052632e+00,1.000000000e+01,8.000000000e-01,2.877827555e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.194185192e-01,,,,,,,24,19,1,2.421052632e+00,1.000000000e+01,1.300000000e+00,3.194185192e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,2.977323392e-01,,,,,,,25,19,0,2.605263158e+00,1.000000000e+01,8.000000000e-01,2.977323392e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.260690922e-01,,,,,,,25,19,1,2.605263158e+00,1.000000000e+01,1.300000000e+00,3.260690922e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.066870951e-01,,,,,,,26,19,0,2.789473684e+00,1.000000000e+01,8.000000000e-01,3.066870951e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.320313309e-01,,,,,,,26,19,1,2.789473684e+00,1.000000000e+01,1.300000000e+00,3.320313309e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.147441328e-01,,,,,,,27,19,0,2.973684211e+00,1.000000000e+01,8.000000000e-01,3.147441328e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.373608617e-01,,,,,,,27,19,1,2.973684211e+00,1.000000000e+01,1.300000000e+00,3.373608617e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.219866115e-01,,,,,,,28,19,0,3.157894737e+00,1.000000000e+01,8.000000000e-01,3.219866115e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.421065259e-01,,,,,,,28,19,1,3.157894737e+00,1.000000000e+01,1.300000000e+00,3.421065259e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.284862617e-01,,,,,,,29,19,0,3.342105263e+00,1.000000000e+01,8.000000000e-01,3.284862617e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.463114273e-01,,,,,,,29,19,1,3.342105263e+00,1.000000000e+01,1.300000000e+00,3.463114273e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.343053726e-01,,,,,,,30,19,0,3.526315789e+00,1.000000000e+01,8.000000000e-01,3.343053726e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.500138088e-01,,,,,,,30,19,1,3.526315789e+00,1.000000000e+01,1.300000000e+00,3.500138088e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.394983766e-01,,,,,,,31,19,0,3.710526316e+00,1.000000000e+01,8.000000000e-01,3.394983766e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.532477807e-01,,,,,,,31,19,1,3.710526316e+00,1.000000000e+01,1.300000000e+00,3.532477807e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.441131247e-01,,,,,,,32,19,0,3.894736842e+00,1.000000000e+01,8.000000000e-01,3.441131247e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.560439243e-01,,,,,,,32,19,1,3.894736842e+00,1.000000000e+01,1.300000000e+00,3.560439243e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.481919220e-01,,,,,,,33,19,0,4.078947368e+00,1.000000000e+01,8.000000000e-01,3.481919220e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.584297949e-01,,,,,,,33,19,1,4.078947368e+00,1.000000000e+01,1.300000000e+00,3.584297949e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.517723747e-01,,,,,,,34,19,0,4.263157895e+00,1.000000000e+01,8.000000000e-01,3.517723747e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.604303423e-01,,,,,,,34,19,1,4.263157895e+00,1.000000000e+01,1.300000000e+00,3.604303423e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.548880870e-01,,,,,,,35,19,0,4.447368421e+00,1.000000000e+01,8.000000000e-01,3.548880870e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.620682635e-01,,,,,,,35,19,1,4.447368421e+00,1.000000000e+01,1.300000000e+00,3.620682635e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.575692395e-01,,,,,,,36,19,0,4.631578947e+00,1.000000000e+01,8.000000000e-01,3.575692395e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.633643004e-01,,,,,,,36,19,1,4.631578947e+00,1.000000000e+01,1.300000000e+00,3.633643004e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.598430697e-01,,,,,,,37,19,0,4.815789474e+00,1.000000000e+01,8.000000000e-01,3.598430697e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.643374931e-01,,,,,,,37,19,1,4.815789474e+00,1.000000000e+01,1.300000000e+00,3.643374931e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.617342761e-01,,,,,,,38,19,0,5.000000000e+00,1.000000000e+01,8.000000000e-01,3.617342761e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.650053943e-01,,,,,,,38,19,1,5.000000000e+00,1.000000000e+01,1.300000000e+00,3.650053943e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.632653576e-01,,,,,,,39,19,0,5.184210526e+00,1.000000000e+01,8.000000000e-01,3.632653576e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.653842543e-01,,,,,,,39,19,1,5.184210526e+00,1.000000000e+01,1.300000000e+00,3.653842543e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.644569009e-01,,,,,,,40,19,0,5.368421053e+00,1.000000000e+01,8.000000000e-01,3.644569009e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.654891787e-01,,,,,,,40,19,1,5.368421053e+00,1.000000000e+01,1.300000000e+00,3.654891787e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.653278252e-01,,,,,,,41,19,0,5.552631579e+00,1.000000000e+01,8.000000000e-01,3.653278252e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.653342652e-01,,,,,,,41,19,1,5.552631579e+00,1.000000000e+01,1.300000000e+00,3.653342652e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.658955912e-01,,,,,,,42,19,0,5.736842105e+00,1.000000000e+01,8.000000000e-01,3.658955912e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.649327217e-01,,,,,,,42,19,1,5.736842105e+00,1.000000000e+01,1.300000000e+00,3.649327217e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.661763797e-01,,,,,,,43,19,0,5.921052632e+00,1.000000000e+01,8.000000000e-01,3.661763797e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.642969690e-01,,,,,,,43,19,1,5.921052632e+00,1.000000000e+01,1.300000000e+00,3.642969690e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.661852461e-01,,,,,,,44,19,0,6.105263158e+00,1.000000000e+01,8.000000000e-01,3.661852461e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.634387296e-01,,,,,,,44,19,1,6.105263158e+00,1.000000000e+01,1.300000000e+00,3.634387296e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.659362537e-01,,,,,,,45,19,0,6.289473684e+00,1.000000000e+01,8.000000000e-01,3.659362537e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.623691064e-01,,,,,,,45,19,1,6.289473684e+00,1.000000000e+01,1.300000000e+00,3.623691064e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.654425891e-01,,,,,,,46,19,0,6.473684211e+00,1.000000000e+01,8.000000000e-01,3.654425891e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.610986499e-01,,,,,,,46,19,1,6.473684211e+00,1.000000000e+01,1.300000000e+00,3.610986499e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.647166624e-01,,,,,,,47,19,0,6.657894737e+00,1.000000000e+01,8.000000000e-01,3.647166624e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.596374185e-01,,,,,,,47,19,1,6.657894737e+00,1.000000000e+01,1.300000000e+00,3.596374185e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.637701949e-01,,,,,,,48,19,0,6.842105263e+00,1.000000000e+01,8.000000000e-01,3.637701949e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.579950302e-01,,,,,,,48,19,1,6.842105263e+00,1.000000000e+01,1.300000000e+00,3.579950302e-01
G5_WIDE1_B_FINE,upper_a,a_forward,offending,3.626142952e-01,,,,,,,49,19,0,7.026315789e+00,1.000000000e+01,8.000000000e-01,3.626142952e-01
