index,k_lambda,k_delta,k_alpha,lam,trust_fraction,trust_radius,alpha,raw_direction_norm_inf,projected_direction_norm_inf,clipped_direction_norm_inf,linear_solve_residual_inf,finite,active_constraint_count,active_constraint_ids,min_pb_trial,min_pb_node,min_pb_nz,r_trial_inf,residual_ratio,absolute_decrease,armijo_rhs,armijo_pass,material_reduction_flag,max_abs_q1_trial,single_q_ok,conservativity_ok,accepted,reject_reason,nonfinite_reason
232,0,11,0,1.0,0.00048828125,1.3015337655200142e-07,1.0,0.0002665541151784989,0.0002665541151784989,1.3015337655200142e-07,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094223792992,0.999999991435446,8.937192852442877e-08,10.434050803733605,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
233,0,11,1,1.0,0.00048828125,1.3015337655200142e-07,0.5,0.0002665541151784989,0.0002665541151784989,1.3015337655200142e-07,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094268479027,0.9999999957177297,4.468589409611923e-08,10.434572558449263,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
234,0,11,2,1.0,0.00048828125,1.3015337655200142e-07,0.25,0.0002665541151784989,0.0002665541151784989,1.3015337655200142e-07,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094290821946,0.9999999978588622,2.2342975469769044e-08,10.434833435807091,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
235,0,11,3,1.0,0.00048828125,1.3015337655200142e-07,0.125,0.0002665541151784989,0.0002665541151784989,1.3015337655200142e-07,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094301993452,0.9999999989294328,1.1171469083137708e-08,10.434963874486007,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
236,0,11,4,1.0,0.00048828125,1.3015337655200142e-07,0.0625,0.0002665541151784989,0.0002665541151784989,1.3015337655200142e-07,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094307579215,0.9999999994647192,5.585706119859424e-09,10.435029093825463,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
237,0,11,5,1.0,0.00048828125,1.3015337655200142e-07,0.03125,0.0002665541151784989,0.0002665541151784989,1.3015337655200142e-07,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094310372094,0.9999999997323621,2.7928273027555406e-09,10.435061703495192,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
238,0,11,6,1.0,0.00048828125,1.3015337655200142e-07,0.015625,0.0002665541151784989,0.0002665541151784989,1.3015337655200142e-07,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094311768625,0.9999999998661923,1.3962964118263699e-09,10.435078008330057,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
239,0,11,7,1.0,0.00048828125,1.3015337655200142e-07,0.0078125,0.0002665541151784989,0.0002665541151784989,1.3015337655200142e-07,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094312466688,0.9999999999330881,6.982325828630565e-10,10.435086160747488,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
240,0,11,8,1.0,0.00048828125,1.3015337655200142e-07,0.00390625,0.0002665541151784989,0.0002665541151784989,1.3015337655200142e-07,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094312815888,0.999999999966552,3.490328026600764e-10,10.435090236956205,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
241,0,11,9,1.0,0.00048828125,1.3015337655200142e-07,0.001953125,0.0002665541151784989,0.0002665541151784989,1.3015337655200142e-07,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094312990465,0.9999999999832818,1.744560051974986e-10,10.435092275060564,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
242,0,11,10,1.0,0.00048828125,1.3015337655200142e-07,0.0009765625,0.0002665541151784989,0.0002665541151784989,1.3015337655200142e-07,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.43509431307775,0.9999999999916463,8.717115917988849e-11,10.435093294112741,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
243,0,11,11,1.0,0.00048828125,1.3015337655200142e-07,0.00048828125,0.0002665541151784989,0.0002665541151784989,1.3015337655200142e-07,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313121294,0.9999999999958191,4.362732397567015e-11,10.435093803638832,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
244,0,11,12,1.0,0.00048828125,1.3015337655200142e-07,0.000244140625,0.0002665541151784989,0.0002665541151784989,1.3015337655200142e-07,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313143235,0.9999999999979219,2.1685764295398258e-11,10.435094058401877,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
245,0,11,13,1.0,0.00048828125,1.3015337655200142e-07,0.0001220703125,0.0002665541151784989,0.0002665541151784989,1.3015337655200142e-07,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.43509431315408,0.999999999998961,1.0841105790859729e-11,10.435094185783399,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
246,0,11,14,1.0,0.00048828125,1.3015337655200142e-07,6.103515625e-05,0.0002665541151784989,0.0002665541151784989,1.3015337655200142e-07,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313159558,0.9999999999994861,5.362821298149356e-12,10.43509424947416,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
247,0,11,15,1.0,0.00048828125,1.3015337655200142e-07,3.0517578125e-05,0.0002665541151784989,0.0002665541151784989,1.3015337655200142e-07,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313162326,0.9999999999997513,2.595257342363766e-12,10.43509428131954,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
248,0,11,16,1.0,0.00048828125,1.3015337655200142e-07,1.52587890625e-05,0.0002665541151784989,0.0002665541151784989,1.3015337655200142e-07,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313163624,0.9999999999998758,1.2967404927621828e-12,10.43509429724223,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
249,0,11,17,1.0,0.00048828125,1.3015337655200142e-07,7.62939453125e-06,0.0002665541151784989,0.0002665541151784989,1.3015337655200142e-07,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.4350943131644,0.9999999999999502,5.204725539442734e-13,10.435094305203576,False,False,2.4253377084448857e-12,True,True,False,REJECT_ABSOLUTE_DECREASE_BELOW_FLOOR,
250,0,11,18,1.0,0.00048828125,1.3015337655200142e-07,3.814697265625e-06,0.0002665541151784989,0.0002665541151784989,1.3015337655200142e-07,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313164662,0.9999999999999751,2.5934809855243657e-13,10.43509430918425,False,False,2.4253377084448857e-12,True,True,False,REJECT_ABSOLUTE_DECREASE_BELOW_FLOOR,
251,0,11,19,1.0,0.00048828125,1.3015337655200142e-07,1.9073486328125e-06,0.0002665541151784989,0.0002665541151784989,1.3015337655200142e-07,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313164777,0.9999999999999862,1.438849039914203e-13,10.435094311174584,False,False,2.4253377084448857e-12,True,True,False,REJECT_ABSOLUTE_DECREASE_BELOW_FLOOR,
252,0,11,20,1.0,0.00048828125,1.3015337655200142e-07,9.5367431640625e-07,0.0002665541151784989,0.0002665541151784989,1.3015337655200142e-07,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313164937,1.0000000000000016,-1.5987211554602254e-14,10.435094312169753,False,False,2.4253377084448857e-12,True,True,False,REJECT_NOT_RESIDUAL_REDUCING,
253,0,12,0,1.0,0.000244140625,6.507668827600071e-08,1.0,0.0002665541151784989,0.0002665541151784989,6.507668827600071e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094268479027,0.9999999957177297,4.468589409611923e-08,10.434050803733605,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
254,0,12,1,1.0,0.000244140625,6.507668827600071e-08,0.5,0.0002665541151784989,0.0002665541151784989,6.507668827600071e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094290821946,0.9999999978588622,2.2342975469769044e-08,10.434572558449263,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
255,0,12,2,1.0,0.000244140625,6.507668827600071e-08,0.25,0.0002665541151784989,0.0002665541151784989,6.507668827600071e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094301993452,0.9999999989294328,1.1171469083137708e-08,10.434833435807091,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
256,0,12,3,1.0,0.000244140625,6.507668827600071e-08,0.125,0.0002665541151784989,0.0002665541151784989,6.507668827600071e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094307579215,0.9999999994647192,5.585706119859424e-09,10.434963874486007,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
257,0,12,4,1.0,0.000244140625,6.507668827600071e-08,0.0625,0.0002665541151784989,0.0002665541151784989,6.507668827600071e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094310372094,0.9999999997323621,2.7928273027555406e-09,10.435029093825463,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
258,0,12,5,1.0,0.000244140625,6.507668827600071e-08,0.03125,0.0002665541151784989,0.0002665541151784989,6.507668827600071e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094311768625,0.9999999998661923,1.3962964118263699e-09,10.435061703495192,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
259,0,12,6,1.0,0.000244140625,6.507668827600071e-08,0.015625,0.0002665541151784989,0.0002665541151784989,6.507668827600071e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094312466688,0.9999999999330881,6.982325828630565e-10,10.435078008330057,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
260,0,12,7,1.0,0.000244140625,6.507668827600071e-08,0.0078125,0.0002665541151784989,0.0002665541151784989,6.507668827600071e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094312815888,0.999999999966552,3.490328026600764e-10,10.435086160747488,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
261,0,12,8,1.0,0.000244140625,6.507668827600071e-08,0.00390625,0.0002665541151784989,0.0002665541151784989,6.507668827600071e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094312990465,0.9999999999832818,1.744560051974986e-10,10.435090236956205,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
262,0,12,9,1.0,0.000244140625,6.507668827600071e-08,0.001953125,0.0002665541151784989,0.0002665541151784989,6.507668827600071e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.43509431307775,0.9999999999916463,8.717115917988849e-11,10.435092275060564,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
263,0,12,10,1.0,0.000244140625,6.507668827600071e-08,0.0009765625,0.0002665541151784989,0.0002665541151784989,6.507668827600071e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313121294,0.9999999999958191,4.362732397567015e-11,10.435093294112741,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
264,0,12,11,1.0,0.000244140625,6.507668827600071e-08,0.00048828125,0.0002665541151784989,0.0002665541151784989,6.507668827600071e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313143235,0.9999999999979219,2.1685764295398258e-11,10.435093803638832,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
265,0,12,12,1.0,0.000244140625,6.507668827600071e-08,0.000244140625,0.0002665541151784989,0.0002665541151784989,6.507668827600071e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.43509431315408,0.999999999998961,1.0841105790859729e-11,10.435094058401877,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
266,0,12,13,1.0,0.000244140625,6.507668827600071e-08,0.0001220703125,0.0002665541151784989,0.0002665541151784989,6.507668827600071e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313159558,0.9999999999994861,5.362821298149356e-12,10.435094185783399,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
267,0,12,14,1.0,0.000244140625,6.507668827600071e-08,6.103515625e-05,0.0002665541151784989,0.0002665541151784989,6.507668827600071e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313162326,0.9999999999997513,2.595257342363766e-12,10.43509424947416,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
268,0,12,15,1.0,0.000244140625,6.507668827600071e-08,3.0517578125e-05,0.0002665541151784989,0.0002665541151784989,6.507668827600071e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313163624,0.9999999999998758,1.2967404927621828e-12,10.43509428131954,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
269,0,12,16,1.0,0.000244140625,6.507668827600071e-08,1.52587890625e-05,0.0002665541151784989,0.0002665541151784989,6.507668827600071e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.4350943131644,0.9999999999999502,5.204725539442734e-13,10.43509429724223,False,False,2.4253377084448857e-12,True,True,False,REJECT_ABSOLUTE_DECREASE_BELOW_FLOOR,
270,0,12,17,1.0,0.000244140625,6.507668827600071e-08,7.62939453125e-06,0.0002665541151784989,0.0002665541151784989,6.507668827600071e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313164662,0.9999999999999751,2.5934809855243657e-13,10.435094305203576,False,False,2.4253377084448857e-12,True,True,False,REJECT_ABSOLUTE_DECREASE_BELOW_FLOOR,
271,0,12,18,1.0,0.000244140625,6.507668827600071e-08,3.814697265625e-06,0.0002665541151784989,0.0002665541151784989,6.507668827600071e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313164777,0.9999999999999862,1.438849039914203e-13,10.43509430918425,False,False,2.4253377084448857e-12,True,True,False,REJECT_ABSOLUTE_DECREASE_BELOW_FLOOR,
272,0,12,19,1.0,0.000244140625,6.507668827600071e-08,1.9073486328125e-06,0.0002665541151784989,0.0002665541151784989,6.507668827600071e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313164937,1.0000000000000016,-1.5987211554602254e-14,10.435094311174584,False,False,2.4253377084448857e-12,True,True,False,REJECT_NOT_RESIDUAL_REDUCING,
273,0,12,20,1.0,0.000244140625,6.507668827600071e-08,9.5367431640625e-07,0.0002665541151784989,0.0002665541151784989,6.507668827600071e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313164955,1.0000000000000033,-3.375077994860476e-14,10.435094312169753,False,False,2.4253377084448857e-12,True,True,False,REJECT_NOT_RESIDUAL_REDUCING,
274,0,13,0,1.0,0.0001220703125,3.2538344138000355e-08,1.0,0.0002665541151784989,0.0002665541151784989,3.2538344138000355e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094290821946,0.9999999978588622,2.2342975469769044e-08,10.434050803733605,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
275,0,13,1,1.0,0.0001220703125,3.2538344138000355e-08,0.5,0.0002665541151784989,0.0002665541151784989,3.2538344138000355e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094301993452,0.9999999989294328,1.1171469083137708e-08,10.434572558449263,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
276,0,13,2,1.0,0.0001220703125,3.2538344138000355e-08,0.25,0.0002665541151784989,0.0002665541151784989,3.2538344138000355e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094307579215,0.9999999994647192,5.585706119859424e-09,10.434833435807091,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
277,0,13,3,1.0,0.0001220703125,3.2538344138000355e-08,0.125,0.0002665541151784989,0.0002665541151784989,3.2538344138000355e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094310372094,0.9999999997323621,2.7928273027555406e-09,10.434963874486007,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
278,0,13,4,1.0,0.0001220703125,3.2538344138000355e-08,0.0625,0.0002665541151784989,0.0002665541151784989,3.2538344138000355e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094311768625,0.9999999998661923,1.3962964118263699e-09,10.435029093825463,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
279,0,13,5,1.0,0.0001220703125,3.2538344138000355e-08,0.03125,0.0002665541151784989,0.0002665541151784989,3.2538344138000355e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094312466688,0.9999999999330881,6.982325828630565e-10,10.435061703495192,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
280,0,13,6,1.0,0.0001220703125,3.2538344138000355e-08,0.015625,0.0002665541151784989,0.0002665541151784989,3.2538344138000355e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094312815888,0.999999999966552,3.490328026600764e-10,10.435078008330057,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
281,0,13,7,1.0,0.0001220703125,3.2538344138000355e-08,0.0078125,0.0002665541151784989,0.0002665541151784989,3.2538344138000355e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094312990465,0.9999999999832818,1.744560051974986e-10,10.435086160747488,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
282,0,13,8,1.0,0.0001220703125,3.2538344138000355e-08,0.00390625,0.0002665541151784989,0.0002665541151784989,3.2538344138000355e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.43509431307775,0.9999999999916463,8.717115917988849e-11,10.435090236956205,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
283,0,13,9,1.0,0.0001220703125,3.2538344138000355e-08,0.001953125,0.0002665541151784989,0.0002665541151784989,3.2538344138000355e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313121294,0.9999999999958191,4.362732397567015e-11,10.435092275060564,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
284,0,13,10,1.0,0.0001220703125,3.2538344138000355e-08,0.0009765625,0.0002665541151784989,0.0002665541151784989,3.2538344138000355e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313143235,0.9999999999979219,2.1685764295398258e-11,10.435093294112741,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
285,0,13,11,1.0,0.0001220703125,3.2538344138000355e-08,0.00048828125,0.0002665541151784989,0.0002665541151784989,3.2538344138000355e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.43509431315408,0.999999999998961,1.0841105790859729e-11,10.435093803638832,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
286,0,13,12,1.0,0.0001220703125,3.2538344138000355e-08,0.000244140625,0.0002665541151784989,0.0002665541151784989,3.2538344138000355e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313159558,0.9999999999994861,5.362821298149356e-12,10.435094058401877,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
287,0,13,13,1.0,0.0001220703125,3.2538344138000355e-08,0.0001220703125,0.0002665541151784989,0.0002665541151784989,3.2538344138000355e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313162326,0.9999999999997513,2.595257342363766e-12,10.435094185783399,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
288,0,13,14,1.0,0.0001220703125,3.2538344138000355e-08,6.103515625e-05,0.0002665541151784989,0.0002665541151784989,3.2538344138000355e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313163624,0.9999999999998758,1.2967404927621828e-12,10.43509424947416,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
289,0,13,15,1.0,0.0001220703125,3.2538344138000355e-08,3.0517578125e-05,0.0002665541151784989,0.0002665541151784989,3.2538344138000355e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.4350943131644,0.9999999999999502,5.204725539442734e-13,10.43509428131954,False,False,2.4253377084448857e-12,True,True,False,REJECT_ABSOLUTE_DECREASE_BELOW_FLOOR,
290,0,13,16,1.0,0.0001220703125,3.2538344138000355e-08,1.52587890625e-05,0.0002665541151784989,0.0002665541151784989,3.2538344138000355e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313164662,0.9999999999999751,2.5934809855243657e-13,10.43509429724223,False,False,2.4253377084448857e-12,True,True,False,REJECT_ABSOLUTE_DECREASE_BELOW_FLOOR,
291,0,13,17,1.0,0.0001220703125,3.2538344138000355e-08,7.62939453125e-06,0.0002665541151784989,0.0002665541151784989,3.2538344138000355e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313164777,0.9999999999999862,1.438849039914203e-13,10.435094305203576,False,False,2.4253377084448857e-12,True,True,False,REJECT_ABSOLUTE_DECREASE_BELOW_FLOOR,
292,0,13,18,1.0,0.0001220703125,3.2538344138000355e-08,3.814697265625e-06,0.0002665541151784989,0.0002665541151784989,3.2538344138000355e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313164937,1.0000000000000016,-1.5987211554602254e-14,10.43509430918425,False,False,2.4253377084448857e-12,True,True,False,REJECT_NOT_RESIDUAL_REDUCING,
293,0,13,19,1.0,0.0001220703125,3.2538344138000355e-08,1.9073486328125e-06,0.0002665541151784989,0.0002665541151784989,3.2538344138000355e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313164955,1.0000000000000033,-3.375077994860476e-14,10.435094311174584,False,False,2.4253377084448857e-12,True,True,False,REJECT_NOT_RESIDUAL_REDUCING,
294,0,13,20,1.0,0.0001220703125,3.2538344138000355e-08,9.5367431640625e-07,0.0002665541151784989,0.0002665541151784989,3.2538344138000355e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313164885,0.9999999999999966,3.552713678800501e-14,10.435094312169753,False,False,2.4253377084448857e-12,True,True,False,REJECT_ABSOLUTE_DECREASE_BELOW_FLOOR,
295,0,14,0,1.0,6.103515625e-05,1.6269172069000178e-08,1.0,0.0002665541151784989,0.0002665541151784989,1.6269172069000178e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094301993452,0.9999999989294328,1.1171469083137708e-08,10.434050803733605,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
296,0,14,1,1.0,6.103515625e-05,1.6269172069000178e-08,0.5,0.0002665541151784989,0.0002665541151784989,1.6269172069000178e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094307579215,0.9999999994647192,5.585706119859424e-09,10.434572558449263,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
297,0,14,2,1.0,6.103515625e-05,1.6269172069000178e-08,0.25,0.0002665541151784989,0.0002665541151784989,1.6269172069000178e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094310372094,0.9999999997323621,2.7928273027555406e-09,10.434833435807091,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
298,0,14,3,1.0,6.103515625e-05,1.6269172069000178e-08,0.125,0.0002665541151784989,0.0002665541151784989,1.6269172069000178e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094311768625,0.9999999998661923,1.3962964118263699e-09,10.434963874486007,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
299,0,14,4,1.0,6.103515625e-05,1.6269172069000178e-08,0.0625,0.0002665541151784989,0.0002665541151784989,1.6269172069000178e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094312466688,0.9999999999330881,6.982325828630565e-10,10.435029093825463,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
300,0,14,5,1.0,6.103515625e-05,1.6269172069000178e-08,0.03125,0.0002665541151784989,0.0002665541151784989,1.6269172069000178e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094312815888,0.999999999966552,3.490328026600764e-10,10.435061703495192,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
301,0,14,6,1.0,6.103515625e-05,1.6269172069000178e-08,0.015625,0.0002665541151784989,0.0002665541151784989,1.6269172069000178e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094312990465,0.9999999999832818,1.744560051974986e-10,10.435078008330057,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
302,0,14,7,1.0,6.103515625e-05,1.6269172069000178e-08,0.0078125,0.0002665541151784989,0.0002665541151784989,1.6269172069000178e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.43509431307775,0.9999999999916463,8.717115917988849e-11,10.435086160747488,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
303,0,14,8,1.0,6.103515625e-05,1.6269172069000178e-08,0.00390625,0.0002665541151784989,0.0002665541151784989,1.6269172069000178e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313121294,0.9999999999958191,4.362732397567015e-11,10.435090236956205,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
304,0,14,9,1.0,6.103515625e-05,1.6269172069000178e-08,0.001953125,0.0002665541151784989,0.0002665541151784989,1.6269172069000178e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313143235,0.9999999999979219,2.1685764295398258e-11,10.435092275060564,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
305,0,14,10,1.0,6.103515625e-05,1.6269172069000178e-08,0.0009765625,0.0002665541151784989,0.0002665541151784989,1.6269172069000178e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.43509431315408,0.999999999998961,1.0841105790859729e-11,10.435093294112741,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
306,0,14,11,1.0,6.103515625e-05,1.6269172069000178e-08,0.00048828125,0.0002665541151784989,0.0002665541151784989,1.6269172069000178e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313159558,0.9999999999994861,5.362821298149356e-12,10.435093803638832,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
307,0,14,12,1.0,6.103515625e-05,1.6269172069000178e-08,0.000244140625,0.0002665541151784989,0.0002665541151784989,1.6269172069000178e-08,5.329070518200751e-15,True,0,,4.8089461301970005e-09,332,1,10.435094313162326,0.9999999999997513,2.595257342363766e-12,10.435094058401877,False,False,2.4253377084448857e-12,True,True,False,REJECT_ARMIJO_CONDITION,
