r_a,r_b,L,finite,hjb_converged,hjb_statistic,kfe_mass_error,kfe_min_mass,R1,R2,R3,R1_norm,R2_norm,R3_norm,resid_inf_norm,A_hh,B_hh,L_hh,K,w,Y,T,R_resource_structural,W_taper,R_resource_faithful,R_wealth_chain,R_wealth_direct
0.045,0.04375000000000001,2.3,1,1,5.019781923465416e-09,1.1102230246251565e-16,0.0,-21.094812216947908,3.2004974785720064,-1.4617338191749587,-0.7098896719668338,3.2004974785720064,-0.6355364431195473,3.2004974785720064,8.620808463237816,4.200497478572006,0.8382661808250412,29.715620680185726,1.6078016986380683,5.778037354480558,0.5109415860301336,3.117168560926468,0.014701850757203556,3.1024667101692645,2.153200160406609,0.29557052528185584
0.045,0.04375000000000001,2.65,1,1,7.82236035945516e-08,1.1102230246251565e-16,0.0,-25.62839812126532,3.214222040711043,-1.8227743386892596,-0.7485462137886308,3.214222040711043,-0.6878393730902866,3.214222040711043,8.609164836339971,4.214222040711043,0.8272256613107402,34.23756295760529,1.6078016986380683,6.657303908423252,0.5953511752086322,3.8191631158740424,0.014498093858667767,3.804665022015375,2.651387106558436,0.3009485945578408
0.045,0.04375000000000001,3.0,1,1,6.970901011982278e-08,1.1102230246251565e-16,0.0,-30.16220532539586,3.2255050485739423,-2.1833315060323617,-0.7781886054143929,3.2255050485739423,-0.7277771686774539,3.2255050485739423,8.597299909629001,4.225505048573942,0.8166684939676382,38.75950523502486,1.6078016986380683,7.536570462365945,0.6797607643871308,4.520835204675019,0.014300294475490078,4.506534910199529,3.149235670556717,0.30654202795630997
0.045,0.06250000000000001,0.2,1,1,3.952828109277107e-08,2.220446049250313e-16,-5.987833552069436e-17,5.790948696833636,3.3943912853252733,0.7186814965775188,2.241107824410773,3.3943912853252733,3.593407482887594,3.593407482887594,8.374915712501961,4.394391285325273,0.9186814965775189,2.5839670156683243,1.6078016986380683,0.5024380308243963,-0.014265949040857963,-1.1193579159425755,0.011575834664936257,-1.1309337506075117,-0.870341059249998,0.32398112741335305
0.045,0.06250000000000001,0.55,1,1,3.1135080291733175e-08,1.1102230246251565e-16,-0.0,1.2553224848993336,3.400934861721346,0.35530013976613917,0.1766589514617671,3.400934861721346,0.646000254120253,3.400934861721346,8.361231777987225,4.400934861721346,0.9053001397661392,7.105909293087891,1.6078016986380683,1.3817045847670901,0.07014364013764064,-0.4126936079916436,0.011387309447324134,-0.42408091743896775,-0.3675914056184978,0.33053136624507695
0.045,0.06250000000000001,0.8999999999999999,1,1,2.455944425605594e-08,1.1102230246251565e-16,-0.0,-3.279536377124156,3.407183971855755,-0.007585278093193315,-0.2820414723423436,3.407183971855755,-0.008428086770214796,3.407183971855755,8.348315193383302,4.407183971855755,0.8924147219068066,11.627851570507458,1.6078016986380683,2.2609711387097837,0.15455322931613918,0.2931585461777285,0.011210546044567185,0.28194800013316135,0.13436886316257407,0.3369515818511119
0.045,0.06250000000000001,1.2499999999999998,1,1,1.9786178029335133e-08,2.220446049250313e-16,-0.0,-7.813062444248802,3.4132595316289027,-0.3700197722410261,-0.4837871317627799,3.4132595316289027,-0.29601581779282093,3.4132595316289027,8.33673140367822,4.413259531628903,0.8799802277589737,16.14979384792702,1.6078016986380683,3.140237692652476,0.23896281849463774,0.9982980210387387,0.01105387431145458,0.9872441467272841,0.6356563367360886,0.34330440187492123
0.045,0.06250000000000001,1.5999999999999999,1,1,2.8081764469334303e-08,1.1102230246251565e-16,-0.0,-12.345410655432058,3.4191659531956873,-0.7320201324827795,-0.5972120861341089,3.4191659531956873,-0.45751258280173723,3.4191659531956873,8.326325469914533,4.419165953195687,0.8679798675172203,20.67173612534659,1.6078016986380683,4.0195042465951705,0.32337240767313635,1.7027566416228477,0.010914603362364803,1.6918420382604829,1.1362985587660406,0.3495947002641555
0.045,0.06250000000000001,1.95,1,1,2.3518726521842837e-08,1.1102230246251565e-16,-0.0,-16.87671247345278,3.4249094654298204,-1.0936036228683403,-0.669878856261013,3.4249094654298204,-0.560822370701713,3.4249094654298204,8.31696592931338,4.42490946542982,0.8563963771316596,25.19367840276616,1.6078016986380683,4.898770800537864,0.40778199685163496,2.4065645622766314,0.010790495348545526,2.395774066928086,1.6363220056227112,0.3558257491002814
0.045,0.06250000000000001,2.3,1,1,1.802454718813351e-08,2.220446049250313e-16,-0.0,-21.40723474221657,3.4303647469752434,-1.4547950178061506,-0.7204034192188636,3.4303647469752434,-0.6325195729591959,3.4303647469752434,8.308385937969156,4.430364746975243,0.8452049821938491,29.715620680185726,1.6078016986380683,5.778037354480558,0.4921915860301336,3.1097652135322744,0.010676829413422574,3.099088384118852,2.135762820719106,0.3619920017259695
0.045,0.06250000000000001,2.65,1,1,8.396241923946945e-09,2.220446049250313e-16,-0.0,-25.93657263366262,3.435353033785944,-1.815632997671496,-0.7575472782855082,3.435353033785944,-0.6851445274232061,3.435353033785944,8.300990323942669,4.435353033785944,0.8343670023285039,34.23756295760529,1.6078016986380683,6.657303908423252,0.5766011752086322,3.81245204213077,0.010577639042395927,3.801874403088374,2.634728634573556,0.36813705408955244
0.045,0.06250000000000001,3.0,1,1,9.04225210263121e-08,1.1102230246251565e-16,-0.0,-30.464590598283838,3.440116875684719,-2.1761056437493007,-0.7859901826289217,3.440116875684719,-0.7253685479164336,3.440116875684719,8.294914636741023,4.440116875684719,0.8238943562506995,38.75950523502486,1.6078016986380683,7.536570462365945,0.6610107643871308,4.5146236911591355,0.010496841539160057,4.504126849619976,3.1332202726972023,0.3742931795568872
0.045,0.08125000000000003,0.2,1,1,8.121757133494611e-08,1.1102230246251565e-16,-4.3581483361645917e-17,5.628328297845783,3.4833736244569122,0.7182929302392602,2.1781734301240903,3.4833736244569122,3.591464651196301,3.591464651196301,8.212295313514108,4.483373624456912,0.9182929302392602,2.5839670156683243,1.6078016986380683,0.5024380308243963,-0.03301594904085798,-1.1345318953504069,0.009772548197649871,-1.1443044435480567,-0.8910296701449965,0.37363614119676614
0.045,0.08125000000000003,0.55,1,1,7.649802569176245e-09,2.220446049250313e-16,-2.4347582578774422e-17,1.1007434047899283,3.4858801589358377,0.35493622771202427,0.15490535544277928,3.4858801589358377,0.645338595840044,3.4858801589358377,8.20665269787782,4.485880158935838,0.9049362277120243,7.105909293087891,1.6078016986380683,1.3817045847670901,0.051393640137640625,-0.4269570056743773,0.009696961320583118,-0.4366539669949604,-0.3871205137794137,0.38117425848416736
0.045,0.08125000000000003,0.8999999999999999,1,1,1.036726615666339e-08,2.220446049250313e-16,-8.172621637833747e-18,-3.4259458913360668,3.488245562235294,-0.007929311021811714,-0.29463275056120736,3.488245562235294,-0.008810345579790794,3.488245562235294,8.201905679171391,4.488245562235294,0.8920706889781882,11.627851570507458,1.6078016986380683,2.2609711387097837,0.1358032293161392,0.2799108026209793,0.009632451491377233,0.270278351129602,0.11611078601947902,0.3886942921806827
0.045,0.08125000000000003,1.2499999999999998,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.045,0.08125000000000003,1.5999999999999999,1,1,1.149021500168601e-08,2.220446049250313e-16,-1.576066725538824e-17,-12.476770471441155,3.4917578186682245,-0.7322753177088897,-0.6035666475126295,3.4917578186682245,-0.45767207356805606,3.4917578186682245,8.194965653905436,4.4917578186682245,0.8677246822911102,20.67173612534659,1.6078016986380683,4.0195042465951705,0.3046224076731363,1.6916482052931805,0.009533122358051796,1.6821150829351288,1.1206604117202765,0.40361525975644885
0.045,0.08125000000000003,1.95,1,1,1.0713748110902088e-08,1.1102230246251565e-16,-1.6404175640315398e-17,-17.003108021654555,3.4884337350267742,-1.0938422552479041,-0.6748958111566465,3.4884337350267742,-0.5609447462809765,3.4884337350267742,8.190570381111607,4.488433735026774,0.8561577447520959,25.19367840276616,1.6078016986380683,4.898770800537864,0.3890319968516349,2.3957820018996516,0.00947909600897296,2.3863029058906786,1.6211630449162242,0.4097190652619253
0.045,0.08125000000000003,2.3,1,1,9.681909673986411e-08,1.1102230246251565e-16,-8.354151410007838e-18,-21.52947175137284,3.483327822517353,-1.4550496814702414,-0.7245169799104555,3.483327822517353,-0.6326302962914093,3.483327822517353,8.186148928812885,4.483327822517353,0.8449503185297583,29.715620680185726,1.6078016986380683,5.778037354480558,0.47344158603013353,3.0987503334356004,0.009426842346123128,3.0893234910894773,2.120497262277699,0.41500100080719443
0.045,0.08125000000000003,2.65,1,1,2.1991667153997696e-08,1.1102230246251565e-16,-1.6242828926546774e-17,-26.054602077357366,3.4790996102652043,-1.8159090727202163,-0.7609946452561333,3.4790996102652043,-0.6852487066868741,3.4790996102652043,8.182960880247924,4.479099610265204,0.8340909272797836,34.23756295760529,1.6078016986380683,6.657303908423252,0.5578511752086321,3.8009096108048794,0.009386745596222355,3.7915228652086572,2.6190657717275747,0.42006417712355604
0.045,0.08125000000000003,3.0,1,1,1.8386046463092498e-08,2.220446049250313e-16,-0.0,-30.57730790529715,3.477881679179311,-2.1764349285818083,-0.7888983030068737,3.477881679179311,-0.7254783095272694,3.477881679179311,8.18219732972771,4.477881679179311,0.8235650714181916,38.75950523502486,1.6078016986380683,7.536570462365945,0.6422607643871308,4.502629937717363,0.009369040302456262,4.493260897414907,3.117282041676535,0.42547551923315813
0.045,0.1,0.2,1,1,6.202760971518728e-09,1.1102230246251565e-16,-3.8818211189415116e-17,5.54598100220719,3.505777034757447,0.7159836109821158,2.1463048748603173,3.505777034757447,3.579918054910579,3.579918054910579,8.129948017875515,4.505777034757447,0.9159836109821159,2.5839670156683243,1.6078016986380683,0.5024380308243963,-0.051765949040857955,-1.1497674605946047,0.00901039572485255,-1.1587778563194573,-0.9092087112201336,0.419854708299565
0.045,0.1,0.55,1,1,7.73748034532673e-08,1.1102230246251565e-16,-0.0,1.023869909170993,3.499636053520052,0.3522231597392854,0.14408710651104692,3.499636053520052,0.6404057449805189,3.499636053520052,8.129779202258884,4.499636053520052,0.9022231597392855,7.105909293087891,1.6078016986380683,1.3817045847670901,0.03264364013764065,-0.44460916117668237,0.008983842614649568,-0.45359300379133194,-0.40751885787863734,0.4238039928225849
0.045,0.1,0.8999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.045,0.1,1.2499999999999998,1,1,6.023590515269461e-09,1.1102230246251565e-16,-0.0,-8.005674477826341,3.5109108042530064,-0.3749129612293769,-0.49571372571136224,3.5109108042530064,-0.29993036898350156,3.5109108042530064,8.14411937010068,4.510910804253006,0.8750870387706229,16.14979384792702,1.6078016986380683,3.140237692652476,0.20146281849463774,0.9592881112138221,0.00908574710645071,0.9502023641073714,0.5899470126051866,0.4286702515103695
0.045,0.1,1.5999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.045,0.1,1.95,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.045,0.1,2.3,1,1,2.582675406870294e-08,1.1102230246251565e-16,-6.112392690300254e-17,-21.566341450010917,3.5317045077030382,-1.4608879152791143,-0.7257577313332472,3.5317045077030382,-0.6351686588170062,3.5317045077030382,8.149279230174807,4.531704507703038,0.8391120847208856,29.715620680185726,1.6078016986380683,5.778037354480558,0.4546915860301336,3.062940669459498,0.00909732365364165,3.053843345805856,2.0833579805553653,0.4400330703759203
0.045,0.1,2.65,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.045,0.1,3.0,1,1,2.1861168875147996e-08,1.1102230246251565e-16,-1.5931679320710882e-20,-30.612536353212974,3.546048992443872,-2.182751723304671,-0.7898072012939444,3.546048992443872,-0.7275839077682237,3.546048992443872,8.146968881811887,4.546048992443872,0.817248276695329,38.75950523502486,1.6078016986380683,7.536570462365945,0.6235107643871308,4.46082420887229,0.009062232521468618,4.451761976350821,3.074197840456238,0.44578560053136745
0.06,-0.05,0.2,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.05,0.55,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.05,0.8999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.05,1.2499999999999998,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.05,1.5999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.05,1.95,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.05,2.3,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.05,2.65,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.05,3.0,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.03125,0.2,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.03125,0.55,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.03125,0.8999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.03125,1.2499999999999998,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.03125,1.5999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.03125,1.95,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.03125,2.3,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.03125,2.65,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.03125,3.0,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.012499999999999997,0.2,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.012499999999999997,0.55,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.012499999999999997,0.8999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.012499999999999997,1.2499999999999998,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.012499999999999997,1.5999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.012499999999999997,1.95,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.012499999999999997,2.3,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.012499999999999997,2.65,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,-0.012499999999999997,3.0,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.0062500000000000056,0.2,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.0062500000000000056,0.55,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.0062500000000000056,0.8999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.0062500000000000056,1.2499999999999998,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.0062500000000000056,1.5999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.0062500000000000056,1.95,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.0062500000000000056,2.3,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.0062500000000000056,2.65,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.0062500000000000056,3.0,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.02500000000000001,0.2,1,1,9.131877476420414e-09,1.1102230246251565e-16,0.0,6.741895529800269,1.5059602075320089,0.7008734726412156,3.5338363757786406,1.5059602075320089,3.504367363206078,3.5338363757786406,8.649707554151501,2.505960207532009,0.9008734726412156,1.907812024351232,1.4414579739542641,0.4504556168607075,0.018243739218627916,-1.020763977697655,0.02180543238908802,-1.0425694100867429,-0.6380556782987268,0.25810910628272987
0.06,0.02500000000000001,0.55,1,1,1.0750834888995087e-08,1.1102230246251565e-16,0.0,3.403662648233974,1.504365064044869,0.33638043994379685,0.648751288203882,1.504365064044869,0.6116007998978124,1.504365064044869,8.650145715199862,2.504365064044869,0.8863804399437969,5.246483066965888,1.4414579739542641,1.2387529463669458,0.09392028285122679,-0.37510917279172173,0.021817835821991736,-0.3969270086137135,-0.192707249719675,0.2568346366838621
0.06,0.02500000000000001,0.8999999999999999,1,1,7.540819524365361e-09,2.220446049250313e-16,0.0,0.0655743268991511,1.502779622949335,-0.02748634932153715,0.007638107139623026,1.502779622949335,-0.030540388135041282,1.502779622949335,8.650728436479694,2.502779622949335,0.8725136506784628,8.585154109580543,1.4414579739542641,2.027050275873184,0.16959682648382562,0.26982845266377076,0.021833940281188884,0.24799451238258188,0.25192897199653075,0.25561519840406055
0.06,0.02500000000000001,1.2499999999999998,1,1,6.124701101839491e-08,2.220446049250313e-16,0.0,-3.2723602959007057,1.5012432454801665,-0.3907675562415296,-0.27443880249269326,1.5012432454801665,-0.3126140449932237,1.5012432454801665,8.651464856294492,2.5012432454801665,0.8592324437584702,11.923825152195198,1.4414579739542641,2.8153476053794213,0.24527337011642447,0.9140954061761396,0.02185367402149798,0.8922417321546416,0.6959001144005996,0.2544490973834808
0.06,0.02500000000000001,1.5999999999999999,1,1,1.755494594135598e-08,1.1102230246251565e-16,0.0,-6.610116369608901,1.4997875676285979,-0.7534850336383061,-0.4330953656097703,1.4997875676285979,-0.47092814602394134,1.4997875676285979,8.652379825200953,2.499787567628598,0.8465149663616938,15.262496194809854,1.4414579739542641,3.60364493488566,0.3209499137490233,1.5577359799312136,0.021877777274241127,1.5358582026569725,1.1392512204804381,0.25335548143404396
0.06,0.02500000000000001,1.95,1,1,2.6983929757307124e-08,2.220446049250313e-16,0.0,-9.947679898242228,1.4984821994175728,-1.1156749384201214,-0.5347879394486627,1.4984821994175728,-0.5721409940616008,1.4984821994175728,8.653487339182284,2.4984821994175728,0.8343250615798786,18.601167237424512,1.4414579739542641,4.391942264391898,0.3966264573816222,2.200794099838133,0.021906873575432976,2.1788872262627,1.582026432368167,0.2523359443067628
0.06,0.02500000000000001,2.3,1,1,5.07333801635923e-08,1.1102230246251565e-16,0.0,-13.2849603722259,1.497593121916725,-1.477353598093031,-0.6055176981095862,1.497593121916725,-0.6423276513447962,1.497593121916725,8.654877907813265,2.497593121916725,0.8226464019069688,21.939838280039165,1.4414579739542641,5.180239593898136,0.47230300101422107,2.843334004029571,0.021942711007196834,2.821391293022374,2.02429367068882,0.25144513579212546
0.06,0.02500000000000001,2.65,1,1,6.215890380190103e-08,2.220446049250313e-16,0.0,-16.62181821633653,1.4975504516522067,-1.8385158542173963,-0.6575474053543405,1.4975504516522067,-0.6937795676292061,1.4975504516522067,8.656691106317293,2.4975504516522067,0.8114841457826036,25.27850932265382,1.4414579739542641,5.968536923404375,0.54797954464682,3.4854228810342343,0.021989455245185356,3.463433425789049,2.4661243328088576,0.25077156717419025
0.06,0.02500000000000001,3.0,1,1,8.309452681487528e-08,2.220446049250313e-16,0.0,-19.957452559806136,1.500747551914567,-2.19905129817887,-0.6973940935155055,1.500747551914567,-0.7330170993929567,1.500747551914567,8.659727805462344,2.500747551914567,0.8009487018211303,28.61718036526848,1.4414579739542641,6.756834252910612,0.6236560882794189,4.127230261281131,0.02206785468420838,4.105162406596922,2.9077152530085555,0.2507073564683198
0.06,0.04375000000000001,0.2,1,1,2.4253907326965418e-08,2.220446049250313e-16,0.0,6.913076573040687,2.629324209157195,0.7209565575905406,3.62356274350013,2.629324209157195,3.604782787952703,3.62356274350013,8.820888597391919,3.629324209157195,0.9209565575905406,1.907812024351232,1.4414579739542641,0.4504556168607075,-0.0005062607813720865,-0.9812346560622606,0.02505315389746994,-1.0062878099597306,-0.591503215577289,0.40687400340117896
0.06,0.04375000000000001,0.55,1,1,1.7831016663194532e-08,2.220446049250313e-16,0.0,3.5739670896033484,2.669350681808939,0.35619822440590443,0.6812119745714192,2.669350681808939,0.6476331352834626,2.669350681808939,8.820450156569237,3.669350681808939,0.9061982244059045,5.246483066965888,1.4414579739542641,1.2387529463669458,0.07517028285122679,-0.3315947420620534,0.02504587943039361,-0.356640621492447,-0.14220259611624608,0.4110095482096295
0.06,0.04375000000000001,0.8999999999999999,1,1,3.261989078851002e-08,2.220446049250313e-16,0.0,0.2342142356790795,2.7071043918986053,-0.00792023103167716,0.027281308254875677,2.7071043918986053,-0.008800256701863513,2.7071043918986053,8.819368345259623,3.7071043918986053,0.8920797689683228,8.585154109580543,1.4414579739542641,2.027050275873184,0.15084682648382564,0.3174981719962572,0.02502076449905743,0.29247740749719975,0.3065302616379443,0.4152618992980698
0.06,0.04375000000000001,1.2499999999999998,1,1,7.1299730564078345e-09,1.1102230246251565e-16,0.0,-3.107019617228378,2.7412899530312362,-0.37132185926751904,-0.2605723899478994,2.7412899530312362,-0.2970574874140153,2.7412899530312362,8.81680553496682,3.7412899530312362,0.8786781407324807,11.923825152195198,1.4414579739542641,2.8153476053794213,0.22652337011642448,0.9664096871534446,0.024954245252081775,0.9414554419013628,0.7550342648676603,0.42000757313166565
0.06,0.04375000000000001,1.5999999999999999,1,1,6.25950491439653e-08,1.1102230246251565e-16,-0.0,-6.447822685259759,2.773929925873785,-0.7341049234772062,-0.4224618701266178,2.773929925873785,-0.45881557717325394,2.773929925873785,8.814673509550095,3.773929925873785,0.8658950765227936,15.262496194809854,1.4414579739542641,3.60364493488566,0.30219991374902333,1.6150224643743525,0.024904141420316574,1.5901183229540359,1.2032489618384505,0.4251542096155594
0.06,0.04375000000000001,1.95,1,1,3.635848244698536e-08,2.220446049250313e-16,-0.0,-9.78903279933693,2.804368087740956,-1.0963695654665928,-0.5262590607562487,2.804368087740956,-0.562240802803381,2.804368087740956,8.812134438087583,3.804368087740956,0.8536304345334073,18.601167237424512,1.4414579739542641,4.391942264391898,0.37787645738162223,2.2633077784013507,0.024843952415819066,2.2384638259855314,1.6511218580253169,0.4304979071486407
0.06,0.04375000000000001,2.3,1,1,2.2077983885537833e-08,1.1102230246251565e-16,0.0,-13.131130723544608,2.831633536133558,-1.4580813369778922,-0.5985062677281123,2.831633536133558,-0.6339484073816923,2.831633536133558,8.808707556494557,3.831633536133558,0.8419186630221077,21.939838280039165,1.4414579739542641,5.180239593898136,0.4535530010142211,2.911304563109148,0.024762265729327812,2.8865422973798203,2.0986744539671442,0.43605989677682055
0.06,0.04375000000000001,2.65,1,1,1.0920235382627652e-08,2.220446049250313e-16,0.0,-16.473677936921717,2.856882726838309,-1.8193195844108279,-0.6516870803832769,2.856882726838309,-0.6865356922305011,2.856882726838309,8.804831385732102,3.856882726838309,0.8306804155891719,25.27850932265382,1.4414579739542641,5.968536923404375,0.52922954464682,3.5589219678153063,0.024669705005808618,3.5342522628094977,2.545831586594195,0.44171839208863123
0.06,0.04375000000000001,3.0,1,1,6.639748306724869e-09,2.220446049250313e-16,0.0,-19.81642802552995,2.880568521368519,-2.180123880144812,-0.6924661260331696,2.880568521368519,-0.7267079600482708,2.880568521368519,8.800752339738532,3.880568521368519,0.8198761198551879,28.61718036526848,1.4414579739542641,6.756834252910612,0.6049060882794188,4.20609005433006,0.024570954371414034,4.1815190999586465,2.992533418426851,0.44738488268020704
0.06,0.06250000000000001,0.2,1,1,1.0521947757524686e-08,1.1102230246251565e-16,-0.0,6.731493550642048,3.1605480611364474,0.7164927074231209,3.528384067571411,3.1605480611364474,3.582463537115604,3.582463537115604,8.63930557499328,4.160548061136447,0.9164927074231208,1.907812024351232,1.4414579739542641,0.4504556168607075,-0.01925626078137209,-0.986241720263634,0.021091014303628863,-1.007332734567263,-0.6034431215287399,0.4719661397281548
0.06,0.06250000000000001,0.55,1,1,8.696222408843823e-09,1.1102230246251565e-16,-0.0,3.3859671594060554,3.175198356334845,0.35293068329934696,0.6453784594723195,3.175198356334845,0.641692151453358,3.175198356334845,8.632450226371944,4.175198356334845,0.902930683299347,5.246483066965888,1.4414579739542641,1.2387529463669458,0.056420282851226786,-0.3345591845949701,0.020920763410957534,-0.35547994800592764,-0.15232191844156412,0.47855251437008867
0.06,0.06250000000000001,0.8999999999999999,1,1,7.226105935842497e-09,1.1102230246251565e-16,-0.0,0.0404230673291881,3.1887158754949514,-0.0100774662683486,0.004708484764889457,3.1887158754949514,-0.011197184742609558,3.1887158754949514,8.625577176909731,4.188715875494951,0.8899225337316513,8.585154109580543,1.4414579739542641,2.027050275873184,0.13209682648382565,0.31655074370327235,0.02075087723902429,0.29579986646424805,0.2982252505039993,0.48517268522913237
