r_a,r_b,L,terminal_stage,terminal_stage_label,ge_finite,K,w,Y,T,init_success,init_exception_class,init_exception_message,init_warnings,init_vb_min,hjb_reached,hjb_exception_class,hjb_exception_message,hjb_converged,hjb_iterations,hjb_statistic,hjb_value_finite,hjb_consumption_finite,hjb_labor_finite,hjb_mu_a_finite,hjb_mu_b_finite,hjb_operator_nnz,hjb_operator_data_finite,hjb_row_sum_min,hjb_row_sum_max,hjb_post_operator_nnz,hjb_post_operator_data_finite,hjb_post_row_sum_min,hjb_post_row_sum_max,mu_a_min,mu_a_max,mu_b_min,mu_b_max,hjb_warnings,kfe_reached,kfe_exception_class,kfe_exception_message,kfe_contaminated_row_index,kfe_contaminated_nnz,kfe_contaminated_data_finite,kfe_raw_finite,kfe_raw_min,kfe_raw_max,kfe_normalization_factor,kfe_normalization_valid,kfe_mass_error,kfe_warnings,agg_reached,agg_exception_class,agg_exception_message,agg_finite
0.015,-0.05,1.95,3,HJB_EXCEPTION,1,60.40022165165953,2.202629165644564,6.7111357390732795,0.6942690309510349,1,,,,-0.815166673299875,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.05,2.3,3,HJB_EXCEPTION,1,71.24128707631635,2.202629165644564,7.915698564035151,0.8099070621473744,1,,,,-0.7374976011233453,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.05,2.65,3,HJB_EXCEPTION,1,82.0823525009732,2.202629165644564,9.120261388997022,0.925545093343714,1,,,,-0.6694845707650063,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.05,3.0,3,HJB_EXCEPTION,1,92.92341792563005,2.202629165644564,10.324824213958891,1.0411831245400536,1,,,,-0.6097063622668141,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.03125,0.2,3,HJB_EXCEPTION,1,6.194894528375336,2.202629165644564,0.6883216142639261,0.09732887496933691,1,,,,-0.8252217299201122,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.03125,0.55,3,HJB_EXCEPTION,1,17.035959953032176,2.202629165644564,1.8928844392257973,0.2129669061656765,1,,,,-0.7343342643067682,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.03125,0.8999999999999999,3,HJB_EXCEPTION,1,27.87702537768901,2.202629165644564,3.097447264187668,0.32860493736201607,1,,,,-0.6560917084941156,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.03125,1.2499999999999998,3,HJB_EXCEPTION,1,38.71809080234584,2.202629165644564,4.302010089149538,0.4442429685583556,1,,,,-0.5884672666821749,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.03125,1.5999999999999999,3,HJB_EXCEPTION,1,49.55915622700268,2.202629165644564,5.506572914111409,0.5598809997546952,1,,,,-0.5297892280794676,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.03125,1.95,3,HJB_EXCEPTION,1,60.40022165165953,2.202629165644564,6.7111357390732795,0.6755190309510348,1,,,,-0.478675540670286,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
