r_a,r_b,L,finite_before,stage_before,old_transfer_foc_guard_failure_before,finite_after,stage_after,hjb_converged_after,hjb_iterations_after,hjb_statistic_after,hjb_exception_class_after,hjb_exception_message_after,kfe_reached_after,kfe_exception_class_after,kfe_exception_message_after,agg_reached_after,agg_finite_after,kfe_mass_error_after,hjb_warnings_after,kfe_warnings_after
0.075,0.02500000000000001,1.95,0,3,1,1,FULL_FINITE,1,94,4.327179681240523e-08,,,1,,,1,1,2.220446049250313e-16,,
0.075,0.02500000000000001,2.3,0,3,1,1,FULL_FINITE,1,445,1.7746231151249958e-09,,,1,,,1,1,2.220446049250313e-16,,
0.075,0.02500000000000001,2.65,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,12.04606987139923,,,,,,,,,,
0.075,0.02500000000000001,3.0,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.0060694431399454934,,,,,,,,,,
0.075,0.04375000000000001,0.2,1,FINITE,0,1,FULL_FINITE,1,12,4.812478593407832e-08,,,1,,,1,1,2.220446049250313e-16,,
0.075,0.04375000000000001,0.55,1,FINITE,0,1,FULL_FINITE,1,12,3.254472602520764e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.075,0.04375000000000001,0.8999999999999999,1,FINITE,0,1,FULL_FINITE,1,12,2.681701261053604e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.075,0.04375000000000001,1.2499999999999998,1,FINITE,0,1,FULL_FINITE,1,12,2.333004545107542e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.075,0.04375000000000001,1.5999999999999999,1,FINITE,0,1,FULL_FINITE,1,12,1.9103417514543253e-08,,,1,,,1,1,2.220446049250313e-16,,
0.075,0.04375000000000001,1.95,1,FINITE,0,1,FULL_FINITE,1,12,1.5258656560490635e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.075,0.04375000000000001,2.3,1,FINITE,0,1,FULL_FINITE,1,12,1.2130907833807214e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.075,0.04375000000000001,2.65,1,FINITE,0,1,FULL_FINITE,1,12,9.388891442085878e-09,,,1,,,1,1,1.1102230246251565e-16,,
0.075,0.04375000000000001,3.0,1,FINITE,0,1,FULL_FINITE,1,12,1.1326005022738173e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.075,0.06250000000000001,0.2,1,FINITE,0,1,FULL_FINITE,1,11,8.714964394584968e-08,,,1,,,1,1,2.220446049250313e-16,,
0.075,0.06250000000000001,0.55,1,FINITE,0,1,FULL_FINITE,1,12,1.5760946325826808e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.075,0.06250000000000001,0.8999999999999999,1,FINITE,0,1,FULL_FINITE,1,12,1.0739093170286651e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.075,0.06250000000000001,1.2499999999999998,1,FINITE,0,1,FULL_FINITE,1,12,1.235859770076786e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.075,0.06250000000000001,1.5999999999999999,1,FINITE,0,1,FULL_FINITE,1,12,1.493474144353968e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.075,0.06250000000000001,1.95,1,FINITE,0,1,FULL_FINITE,1,12,1.4422411709347216e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.075,0.06250000000000001,2.3,1,FINITE,0,1,FULL_FINITE,1,12,1.3394267028843387e-08,,,1,,,1,1,2.220446049250313e-16,,
0.075,0.06250000000000001,2.65,1,FINITE,0,1,FULL_FINITE,1,12,1.229302171168456e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.075,0.06250000000000001,3.0,1,FINITE,0,1,FULL_FINITE,1,12,1.1159514201608545e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.075,0.08125000000000003,0.2,1,FINITE,0,1,FULL_FINITE,1,11,9.262926781161696e-08,,,1,,,1,1,2.220446049250313e-16,,
0.075,0.08125000000000003,0.55,1,FINITE,0,1,FULL_FINITE,1,11,9.25982739374831e-08,,,1,,,1,1,2.220446049250313e-16,,
0.075,0.08125000000000003,0.8999999999999999,0,6,0,0,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,11,9.025632863313149e-08,,,0,ValueError,faithful contaminated-row solve is non-finite,,,,,MatrixRankWarning
0.075,0.08125000000000003,1.2499999999999998,1,FINITE,0,1,FULL_FINITE,1,11,8.564649078834918e-08,,,1,,,1,1,2.220446049250313e-16,,
0.075,0.08125000000000003,1.5999999999999999,1,FINITE,0,1,FULL_FINITE,1,11,7.887395625516547e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.075,0.08125000000000003,1.95,0,6,0,0,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,11,7.485201791723739e-08,,,0,ValueError,faithful contaminated-row solve is non-finite,,,,,MatrixRankWarning
0.075,0.08125000000000003,2.3,1,FINITE,0,1,FULL_FINITE,1,11,6.780939543205022e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.075,0.08125000000000003,2.65,1,FINITE,0,1,FULL_FINITE,1,11,4.091225491720252e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.075,0.08125000000000003,3.0,1,FINITE,0,1,FULL_FINITE,1,11,4.9730910944845164e-08,,,1,,,1,1,2.220446049250313e-16,,
0.075,0.1,0.2,0,6,0,0,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,12,4.771948169945972e-09,,,0,ValueError,faithful contaminated-row solve is non-finite,,,,,MatrixRankWarning
0.075,0.1,0.55,1,FINITE,0,1,FULL_FINITE,1,12,5.065285080263493e-09,,,1,,,1,1,1.1102230246251565e-16,,
0.075,0.1,0.8999999999999999,0,6,0,0,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,12,5.0957282837771345e-09,,,0,ValueError,faithful contaminated-row solve is non-finite,,,,,MatrixRankWarning
0.075,0.1,1.2499999999999998,0,6,0,0,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,11,9.585571802972481e-08,,,0,ValueError,faithful contaminated-row solve is non-finite,,,,,MatrixRankWarning
0.075,0.1,1.5999999999999999,0,6,0,0,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,11,8.427321063209092e-08,,,0,ValueError,faithful contaminated-row solve is non-finite,,,,,MatrixRankWarning
0.075,0.1,1.95,1,FINITE,0,1,FULL_FINITE,1,11,7.433474280560404e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.075,0.1,2.3,0,6,0,0,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,11,6.591028878233374e-08,,,0,ValueError,faithful contaminated-row solve is non-finite,,,,,MatrixRankWarning
0.075,0.1,2.65,0,6,0,0,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,11,5.9543005193063436e-08,,,0,ValueError,faithful contaminated-row solve is non-finite,,,,,MatrixRankWarning
0.075,0.1,3.0,1,FINITE,0,1,FULL_FINITE,1,11,5.3919116282941104e-08,,,1,,,1,1,2.220446049250313e-16,,
0.09,-0.05,0.2,0,3,1,1,FULL_FINITE,1,49,1.8951595848193392e-10,,,1,,,1,1,1.1102230246251565e-16,,
0.09,-0.05,0.55,0,3,1,1,FULL_FINITE,1,322,7.314046968076582e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.09,-0.05,0.8999999999999999,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.020221984425081274,,,,,,,,,,
0.09,-0.05,1.2499999999999998,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.024394770494581053,,,,,,,,,,
0.09,-0.05,1.5999999999999999,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.0534076311581515,,,,,,,,,,
0.09,-0.05,1.95,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.03335527932704352,,,,,,,,,,
0.09,-0.05,2.3,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.05833919320425096,,,,,,,,,,
0.09,-0.05,2.65,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.02730901073469738,,,,,,,,,,
0.09,-0.05,3.0,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.07802973640394839,,,,,,,,,,
0.09,-0.03125,0.2,0,3,1,1,FULL_FINITE,1,56,9.546369028612389e-08,,,1,,,1,1,2.220446049250313e-16,,
0.09,-0.03125,0.55,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.05072530263423758,,,,,,,,,,
0.09,-0.03125,0.8999999999999999,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.7374980371887006,,,,,,,,,,
0.09,-0.03125,1.2499999999999998,0,3,1,1,FULL_FINITE,1,267,7.066528695531815e-09,,,1,,,1,1,2.220446049250313e-16,,
0.09,-0.03125,1.5999999999999999,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.02904717544935309,,,,,,,,,,
0.09,-0.03125,1.95,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.02259861690036402,,,,,,,,,,
0.09,-0.03125,2.3,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.04124810776623988,,,,,,,,,,
0.09,-0.03125,2.65,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,8.759092989799804,,,,,,,,,,
0.09,-0.03125,3.0,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,50.2515784819806,,,,,,,,,,
0.09,-0.012499999999999997,0.2,0,3,1,1,FULL_FINITE,1,112,7.160062409639067e-08,,,1,,,1,1,2.220446049250313e-16,,
0.09,-0.012499999999999997,0.55,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.047886856027158586,,,,,,,,,,
0.09,-0.012499999999999997,0.8999999999999999,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.6985550830676175,,,,,,,,,,
0.09,-0.012499999999999997,1.2499999999999998,0,3,1,1,FULL_FINITE,1,233,2.5302107076186076e-09,,,1,,,1,1,2.220446049250313e-16,,
0.09,-0.012499999999999997,1.5999999999999999,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.04877663457418535,,,,,,,,,,
0.09,-0.012499999999999997,1.95,0,3,1,1,FULL_FINITE,1,204,1.9353869618043973e-09,,,1,,,1,1,2.220446049250313e-16,,
0.09,-0.012499999999999997,2.3,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.02722190758665377,,,,,,,,,,
0.09,-0.012499999999999997,2.65,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.020890575678183865,,,,,,,,,,
0.09,-0.012499999999999997,3.0,0,3,1,1,FULL_FINITE,1,196,1.0286239415790988e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.09,0.0062500000000000056,0.2,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.015489593380269895,,,,,,,,,,
0.09,0.0062500000000000056,0.55,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.02414034635048168,,,,,,,,,,
0.09,0.0062500000000000056,0.8999999999999999,0,3,1,1,FULL_FINITE,1,421,4.3590027587470104e-08,,,1,,,1,1,2.220446049250313e-16,,
0.09,0.0062500000000000056,1.2499999999999998,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.003706648029872639,,,,,,,,,,
0.09,0.0062500000000000056,1.5999999999999999,0,3,1,1,FULL_FINITE,1,428,5.960334448218418e-09,,,1,,,1,1,2.220446049250313e-16,,
0.09,0.0062500000000000056,1.95,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.025768919155314762,,,,,,,,,,
0.09,0.0062500000000000056,2.3,0,3,1,1,FULL_FINITE,1,125,2.772750917756639e-09,,,1,,,1,1,1.1102230246251565e-16,,
0.09,0.0062500000000000056,2.65,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.01885178694486811,,,,,,,,,,
0.09,0.0062500000000000056,3.0,0,3,1,1,FULL_FINITE,1,125,3.9548808672407176e-11,,,1,,,1,1,1.1102230246251565e-16,,
0.09,0.02500000000000001,0.2,0,3,1,1,FULL_FINITE,1,134,4.795666086465644e-10,,,1,,,1,1,2.220446049250313e-16,,
0.09,0.02500000000000001,0.55,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.06500606535998088,,,,,,,,,,
0.09,0.02500000000000001,0.8999999999999999,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.01969248409718105,,,,,,,,,,
0.09,0.02500000000000001,1.2499999999999998,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.24962733224949574,,,,,,,,,,
0.09,0.02500000000000001,1.5999999999999999,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.03279616447923672,,,,,,,,,,
0.09,0.02500000000000001,1.95,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.015141062404843808,,,,,,,,,,
0.09,0.02500000000000001,2.3,0,3,1,1,FULL_FINITE,1,111,4.123307917325292e-09,,,1,,,1,1,1.1102230246251565e-16,,
0.09,0.02500000000000001,2.65,0,3,1,1,FULL_FINITE,1,132,2.213269567619136e-10,,,1,,,1,1,2.220446049250313e-16,,
0.09,0.02500000000000001,3.0,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.024044007570978465,,,,,,,,,,
0.09,0.04375000000000001,0.2,0,3,1,1,FULL_FINITE,1,108,5.968369265474394e-08,,,1,,,1,1,2.220446049250313e-16,,
0.09,0.04375000000000001,0.55,1,FINITE,0,1,FULL_FINITE,1,25,9.681925661197965e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.09,0.04375000000000001,0.8999999999999999,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.09968741921715818,,,,,,,,,,
0.09,0.04375000000000001,1.2499999999999998,0,3,1,1,FULL_FINITE,1,136,1.553388528918731e-10,,,1,,,1,1,1.1102230246251565e-16,,
0.09,0.04375000000000001,1.5999999999999999,1,FINITE,0,1,FULL_FINITE,1,14,7.430005055653055e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.09,0.04375000000000001,1.95,1,FINITE,0,1,FULL_FINITE,1,14,9.594426586545524e-09,,,1,,,1,1,1.1102230246251565e-16,,
0.09,0.04375000000000001,2.3,1,FINITE,0,1,FULL_FINITE,1,13,3.4613893973300947e-08,,,1,,,1,1,2.220446049250313e-16,,
0.09,0.04375000000000001,2.65,1,FINITE,0,1,FULL_FINITE,1,13,2.2145449918298254e-08,,,1,,,1,1,2.220446049250313e-16,,
0.09,0.04375000000000001,3.0,1,FINITE,0,1,FULL_FINITE,1,13,1.6028653959665462e-08,,,1,,,1,1,2.220446049250313e-16,,
0.09,0.06250000000000001,0.2,1,FINITE,0,1,FULL_FINITE,1,14,8.814986074412445e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.09,0.06250000000000001,0.55,1,FINITE,0,1,FULL_FINITE,1,13,7.229692755572614e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.09,0.06250000000000001,0.8999999999999999,1,FINITE,0,1,FULL_FINITE,1,12,5.416828585680378e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.09,0.06250000000000001,1.2499999999999998,1,FINITE,0,1,FULL_FINITE,1,12,1.673941341095997e-08,,,1,,,1,1,2.220446049250313e-16,,
0.09,0.06250000000000001,1.5999999999999999,1,FINITE,0,1,FULL_FINITE,1,12,1.6612659692327725e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.09,0.06250000000000001,1.95,1,FINITE,0,1,FULL_FINITE,1,12,1.7418607001218334e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.09,0.06250000000000001,2.3,1,FINITE,0,1,FULL_FINITE,1,12,1.5339459480401274e-08,,,1,,,1,1,2.220446049250313e-16,,
0.09,0.06250000000000001,2.65,1,FINITE,0,1,FULL_FINITE,1,12,1.2263392079603364e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.09,0.06250000000000001,3.0,0,6,0,0,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,12,9.905917863761715e-09,,,0,ValueError,faithful contaminated-row solve is non-finite,,,,,MatrixRankWarning
0.09,0.08125000000000003,0.2,1,FINITE,0,1,FULL_FINITE,1,12,2.986053004860878e-08,,,1,,,1,1,2.220446049250313e-16,,
0.09,0.08125000000000003,0.55,0,6,0,0,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,12,2.078959937534819e-08,,,0,ValueError,faithful contaminated-row solve is non-finite,,,,,MatrixRankWarning
0.09,0.08125000000000003,0.8999999999999999,1,FINITE,0,1,FULL_FINITE,1,12,1.560523443799866e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.09,0.08125000000000003,1.2499999999999998,1,FINITE,0,1,FULL_FINITE,1,12,1.299233787221965e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.09,0.08125000000000003,1.5999999999999999,0,6,0,0,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,12,1.144502093097799e-08,,,0,ValueError,faithful contaminated-row solve is non-finite,,,,,MatrixRankWarning
0.09,0.08125000000000003,1.95,1,FINITE,0,1,FULL_FINITE,1,12,1.0910451209156236e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.09,0.08125000000000003,2.3,0,6,0,0,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,12,6.136950503332628e-09,,,0,ValueError,faithful contaminated-row solve is non-finite,,,,,MatrixRankWarning
0.09,0.08125000000000003,2.65,1,FINITE,0,1,FULL_FINITE,1,12,5.944599479335011e-09,,,1,,,1,1,1.1102230246251565e-16,,
0.09,0.08125000000000003,3.0,0,6,0,0,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,12,6.119954321093246e-09,,,0,ValueError,faithful contaminated-row solve is non-finite,,,,,MatrixRankWarning
0.09,0.1,0.2,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.007603630307004394,,,,,,,,,,
0.09,0.1,0.55,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,1.0052082182932054,,,,,,,,,,
0.09,0.1,0.8999999999999999,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.040180130730117725,,,,,,,,,,
0.09,0.1,1.2499999999999998,0,3,1,0,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,168,1.7435723975722794e-08,,,0,ValueError,faithful contaminated-row solve is non-finite,,,,,MatrixRankWarning
0.09,0.1,1.5999999999999999,0,3,1,0,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,252,7.384299038903919e-08,,,0,ValueError,faithful contaminated-row solve is non-finite,,,,,MatrixRankWarning
0.09,0.1,1.95,0,3,1,0,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,111,9.015764135256177e-09,,,0,ValueError,faithful contaminated-row solve is non-finite,,,,,MatrixRankWarning
0.09,0.1,2.3,0,3,1,1,FULL_FINITE,1,394,6.085620896101318e-10,,,1,,,1,1,1.1102230246251565e-16,,
0.09,0.1,2.65,1,FINITE,0,1,FULL_FINITE,1,12,7.890037068136735e-09,,,1,,,1,1,1.1102230246251565e-16,,
0.09,0.1,3.0,1,FINITE,0,1,FULL_FINITE,1,12,6.949246511567253e-09,,,1,,,1,1,1.1102230246251565e-16,,
0.105,-0.05,0.2,0,3,1,1,FULL_FINITE,1,243,1.2416014882887794e-09,,,1,,,1,1,2.220446049250313e-16,,
0.105,-0.05,0.55,0,3,1,1,FULL_FINITE,1,160,2.669427345836084e-09,,,1,,,1,1,2.220446049250313e-16,,
0.105,-0.05,0.8999999999999999,0,3,1,1,FULL_FINITE,1,197,2.3564039164369888e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.105,-0.05,1.2499999999999998,0,3,1,1,FULL_FINITE,1,119,5.0016248920314865e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.105,-0.05,1.5999999999999999,0,3,1,1,FULL_FINITE,1,227,6.816103237383686e-11,,,1,,,1,1,1.1102230246251565e-16,,
0.105,-0.05,1.95,0,3,1,1,FULL_FINITE,1,194,3.2165822005936207e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.105,-0.05,2.3,0,3,1,1,FULL_FINITE,1,263,1.4189803110298271e-08,,,1,,,1,1,2.220446049250313e-16,,
0.105,-0.05,2.65,0,3,1,1,FULL_FINITE,1,70,6.222532533683989e-08,,,1,,,1,1,2.220446049250313e-16,,
0.105,-0.05,3.0,0,3,1,1,FULL_FINITE,1,101,3.0810225482014175e-08,,,1,,,1,1,2.220446049250313e-16,,
0.105,-0.03125,0.2,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.0748074110092638,,,,,,,,,,
0.105,-0.03125,0.55,0,3,1,1,FULL_FINITE,1,104,1.6426746185516095e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.105,-0.03125,0.8999999999999999,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.045168470152908924,,,,,,,,,,
0.105,-0.03125,1.2499999999999998,0,3,1,1,FULL_FINITE,1,128,1.0110777992622388e-08,,,1,,,1,1,2.220446049250313e-16,,
0.105,-0.03125,1.5999999999999999,0,3,1,1,FULL_FINITE,1,287,4.108568418814684e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.105,-0.03125,1.95,0,3,1,1,FULL_FINITE,1,508,4.8450505829578105e-09,,,1,,,1,1,1.1102230246251565e-16,,
0.105,-0.03125,2.3,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.09410620848117945,,,,,,,,,,
0.105,-0.03125,2.65,0,3,1,1,FULL_FINITE,1,404,7.511431121542955e-08,,,1,,,1,1,2.220446049250313e-16,,
0.105,-0.03125,3.0,0,3,1,1,FULL_FINITE,1,273,9.803862810464636e-08,,,1,,,1,1,2.220446049250313e-16,,
0.105,-0.012499999999999997,0.2,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.07848228387184975,,,,,,,,,,
0.105,-0.012499999999999997,0.55,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.09426427446600982,,,,,,,,,,
0.105,-0.012499999999999997,0.8999999999999999,0,3,1,1,FULL_FINITE,1,96,9.305189507813338e-09,,,1,,,1,1,2.220446049250313e-16,,
0.105,-0.012499999999999997,1.2499999999999998,0,3,1,1,FULL_FINITE,1,133,5.230740285355751e-10,,,1,,,1,1,1.1102230246251565e-16,,
0.105,-0.012499999999999997,1.5999999999999999,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.05487491772300679,,,,,,,,,,
0.105,-0.012499999999999997,1.95,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.04922104909528002,,,,,,,,,,
0.105,-0.012499999999999997,2.3,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.03391791799053756,,,,,,,,,,
0.105,-0.012499999999999997,2.65,0,3,1,1,FULL_FINITE,1,65,3.6934636682417477e-08,,,1,,,1,1,2.220446049250313e-16,,
0.105,-0.012499999999999997,3.0,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.014484671121309134,,,,,,,,,,
0.105,0.0062500000000000056,0.2,0,3,1,1,FULL_FINITE,1,341,2.4862876202291773e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.105,0.0062500000000000056,0.55,0,3,1,1,FULL_FINITE,1,335,4.901705885629326e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.105,0.0062500000000000056,0.8999999999999999,0,3,1,1,FULL_FINITE,1,60,5.519810031273664e-08,,,1,,,1,1,2.220446049250313e-16,,
0.105,0.0062500000000000056,1.2499999999999998,0,3,1,1,FULL_FINITE,1,538,1.490271728243897e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.105,0.0062500000000000056,1.5999999999999999,0,3,1,1,FULL_FINITE,1,238,2.5628599686911002e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.105,0.0062500000000000056,1.95,0,3,1,1,FULL_FINITE,1,473,3.588077390759281e-09,,,1,,,1,1,2.220446049250313e-16,,
0.105,0.0062500000000000056,2.3,0,3,1,1,FULL_FINITE,1,52,3.838183104676318e-09,,,1,,,1,1,1.1102230246251565e-16,,
0.105,0.0062500000000000056,2.65,0,3,1,1,FULL_FINITE,1,147,5.678279890730664e-08,,,1,,,1,1,2.220446049250313e-16,,
0.105,0.0062500000000000056,3.0,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.027490071765333468,,,,,,,,,,
0.105,0.02500000000000001,0.2,0,3,1,1,FULL_FINITE,1,147,4.497367811495678e-09,,,1,,,1,1,2.220446049250313e-16,,
0.105,0.02500000000000001,0.55,0,3,1,1,FULL_FINITE,1,128,1.3076117966193124e-09,,,1,,,1,1,2.220446049250313e-16,,
0.105,0.02500000000000001,0.8999999999999999,0,3,1,1,FULL_FINITE,1,152,4.40436132009836e-10,,,1,,,1,1,1.1102230246251565e-16,,
0.105,0.02500000000000001,1.2499999999999998,0,3,1,1,FULL_FINITE,1,232,4.668077124847514e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.105,0.02500000000000001,1.5999999999999999,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.04115428656673892,,,,,,,,,,
0.105,0.02500000000000001,1.95,0,3,1,1,FULL_FINITE,1,190,4.268034814458588e-10,,,1,,,1,1,1.1102230246251565e-16,,
0.105,0.02500000000000001,2.3,0,3,1,1,FULL_FINITE,1,133,7.209149899267686e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.105,0.02500000000000001,2.65,0,3,1,1,FULL_FINITE,1,104,7.341121488479985e-09,,,1,,,1,1,1.1102230246251565e-16,,
0.105,0.02500000000000001,3.0,0,3,1,1,FULL_FINITE,1,180,8.866423151232539e-10,,,1,,,1,1,2.220446049250313e-16,,
0.105,0.04375000000000001,0.2,0,3,1,1,FULL_FINITE,1,221,1.0671641348380945e-09,,,1,,,1,1,2.220446049250313e-16,,
0.105,0.04375000000000001,0.55,0,3,1,1,FULL_FINITE,1,303,2.6999667834815e-08,,,1,,,1,1,2.220446049250313e-16,,
0.105,0.04375000000000001,0.8999999999999999,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.0246931675917601,,,,,,,,,,
0.105,0.04375000000000001,1.2499999999999998,0,3,1,1,FULL_FINITE,1,131,1.4536354342453706e-09,,,1,,,1,1,2.220446049250313e-16,,
0.105,0.04375000000000001,1.5999999999999999,0,3,1,1,FULL_FINITE,1,217,3.3371780006064e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.105,0.04375000000000001,1.95,0,3,1,1,FULL_FINITE,1,140,3.10862589003591e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.105,0.04375000000000001,2.3,0,3,1,1,FULL_FINITE,1,273,9.370284637100212e-08,,,1,,,1,1,2.220446049250313e-16,,
0.105,0.04375000000000001,2.65,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.06345114955669118,,,,,,,,,,
0.105,0.04375000000000001,3.0,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.016029715507588804,,,,,,,,,,
0.105,0.06250000000000001,0.2,0,3,1,1,FULL_FINITE,1,134,6.633111304665817e-08,,,1,,,1,1,1.1102230246251565e-16,,
0.105,0.06250000000000001,0.55,0,3,1,0,HJB_NO_CONVERGENCE,0,1000,0.28834880780635785,,,,,,,,,,
0.105,0.06250000000000001,0.8999999999999999,0,3,1,1,FULL_FINITE,1,81,9.565496839059051e-09,,,1,,,1,1,1.1102230246251565e-16,,
0.105,0.06250000000000001,1.2499999999999998,0,3,1,1,FULL_FINITE,1,130,1.048879028076044e-08,,,1,,,1,1,2.220446049250313e-16,,
0.105,0.06250000000000001,1.5999999999999999,0,3,1,1,FULL_FINITE,1,107,4.7755897014667426e-09,,,1,,,1,1,2.220446049250313e-16,,
0.105,0.06250000000000001,1.95,0,3,1,1,FULL_FINITE,1,235,1.673363669851824e-10,,,1,,,1,1,1.1102230246251565e-16,,
0.105,0.06250000000000001,2.3,0,3,1,1,FULL_FINITE,1,283,1.3530936371353164e-09,,,1,,,1,1,1.1102230246251565e-16,,
0.105,0.06250000000000001,2.65,0,3,1,1,FULL_FINITE,1,273,2.8508202021271245e-08,,,1,,,1,1,2.220446049250313e-16,,
